sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angular_disparity	signed_angle	direction	same_mirror	stim1_dur_ms	stim2_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-15	2	1	1	50	10	trained	passive	none	0	0	0	150	-150	-1	same	3000	3000	1000	500	8000	0	8000	False	0	1	polycubes_stim050_2_2_2_4.obj	polycubes_stim050_2_2_2_4.obj	ordered	True	500	-0.2310848236083984	-0.0302162207663059	0.2738170325756073
sub-15	2	1	2	93	10	novel_2	passive	none	0	0	0	0	0	0	same	3000	3000	1000	500	8000	8000	16000	False	0	1	polycubes_stim093_2_4_2_2.obj	polycubes_stim093_2_4_2_2.obj	ordered	True	500	-0.119750864803791	0.3353261649608612	-0.3544720411300659
sub-15	2	1	3	72	11	novel_2	passive	none	0	0	0	50	50	1	mirror	3000	3000	1000	500	8000	16000	24000	False	0	1	polycubes_stim072_3_4_2_2.obj	polycubes_stim072_3_4_2_2.obj	ordered	True	500	0.5510143637657166	0.0584829151630401	-0.6337217092514038
sub-15	2	1	4	27	11	trained	passive	none	0	0	0	50	-50	-1	same	3000	3000	1000	500	8000	24000	32000	False	0	1	polycubes_stim027_2_4_3_2.obj	polycubes_stim027_2_4_3_2.obj	ordered	True	500	-0.1286996304988861	-0.4534026086330414	0.7699078917503357
sub-15	2	1	5	195	12	novel_2	passive	none	0	0	0	100	-100	-1	mirror	3000	3000	1000	500	8000	32000	40000	False	0	1	polycubes_stim195_2_2_4_4.obj	polycubes_stim195_2_2_4_4.obj	ordered	True	500	0.0458908677101135	0.6291270852088928	-0.935611128807068
sub-15	2	1	6	81	11	novel_2	passive	none	0	0	0	100	-100	-1	mirror	3000	3000	1000	500	8000	40000	48000	False	0	1	polycubes_stim081_4_3_2_2.obj	polycubes_stim081_4_3_2_2.obj	ordered	True	500	-0.1719894111156463	-0.0828890427947044	0.2892122566699981
sub-15	2	1	7	193	12	trained	passive	none	0	0	0	150	-150	-1	same	3000	3000	1000	500	8000	48000	56000	False	0	1	polycubes_stim193_2_3_4_3.obj	polycubes_stim193_2_3_4_3.obj	ordered	True	500	0.1088163405656814	0.2050309926271438	-0.3987740278244018
sub-15	2	1	8	130	10	novel_2	passive	none	0	0	0	150	150	1	same	3000	3000	1000	500	8000	56000	64000	False	0	1	polycubes_stim130_2_2_2_4.obj	polycubes_stim130_2_2_2_4.obj	ordered	True	500	-0.1903533786535263	0.2962032556533813	-0.2285413593053817
sub-15	2	1	9	204	12	novel_2	passive	none	0	0	0	0	0	0	mirror	3000	3000	1000	500	8000	64000	72000	False	0	1	polycubes_stim204_2_3_3_4.obj	polycubes_stim204_2_3_3_4.obj	ordered	True	500	-0.6845818758010864	-0.017531681805849	0.7093754410743713
sub-15	2	1	10	108	12	novel_2	passive	none	0	0	0	50	50	1	same	3000	3000	1000	500	8000	72000	80000	False	0	1	polycubes_stim108_3_4_3_2.obj	polycubes_stim108_3_4_3_2.obj	ordered	True	500	0.0665522664785385	-0.3822377622127533	0.4740136563777923
sub-15	2	1	11	149	12	trained	passive	none	0	0	0	100	-100	-1	mirror	3000	3000	1000	500	8000	80000	88000	False	0	1	polycubes_stim149_2_4_4_2.obj	polycubes_stim149_2_4_4_2.obj	ordered	True	500	0.5072777271270752	-0.3027008473873138	-0.0791940689086914
sub-15	2	1	12	203	12	novel_2	passive	none	0	0	0	100	100	1	mirror	3000	3000	1000	500	8000	88000	96000	False	0	1	polycubes_stim203_2_4_3_3.obj	polycubes_stim203_2_4_3_3.obj	ordered	True	500	-0.3319209218025207	0.263681560754776	-0.0409811586141586
sub-15	2	1	13	119	11	novel_2	passive	none	0	0	0	150	150	1	mirror	3000	3000	1000	500	8000	96000	104000	False	0	1	polycubes_stim119_2_3_3_3.obj	polycubes_stim119_2_3_3_3.obj	ordered	True	500	-0.0796477794647216	0.1699966937303543	-0.1607638895511627
sub-15	2	1	14	198	12	novel_2	passive	none	0	0	0	150	-150	-1	mirror	3000	3000	1000	500	8000	104000	112000	False	0	1	polycubes_stim198_3_3_2_4.obj	polycubes_stim198_3_3_2_4.obj	ordered	True	500	-0.0867631137371063	-0.3020532429218292	0.5139310359954834
sub-15	2	1	15	190	11	trained	passive	none	0	0	0	50	-50	-1	same	3000	3000	1000	500	8000	112000	120000	False	0	1	polycubes_stim190_2_2_3_4.obj	polycubes_stim190_2_2_3_4.obj	ordered	True	500	0.0453118532896041	-0.3725363314151764	0.4815342128276825
sub-15	2	1	16	65	9	trained	passive	none	0	0	0	150	150	1	mirror	3000	3000	1000	500	8000	120000	128000	False	0	1	polycubes_stim065_3_2_2_2.obj	polycubes_stim065_3_2_2_2.obj	ordered	True	500	-0.0361305810511112	-0.0492341928184032	0.1057582646608352
sub-15	2	1	17	188	12	novel_2	passive	none	0	0	0	50	-50	-1	mirror	3000	3000	1000	500	8000	128000	136000	False	0	1	polycubes_stim188_4_2_4_2.obj	polycubes_stim188_4_2_4_2.obj	ordered	True	500	-0.3140657544136047	0.3025632500648498	-0.1138233765959739
