sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angular_disparity	signed_angle	direction	same_mirror	stim1_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-08	3	2	1	28	9	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	0	3750	False	0	1	polycubes_stim028_2_2_2_3.obj	ordered	False	0	0.1599613428115844	-0.5028956532478333	0.5512406229972839
sub-08	3	2	2	49	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	3750	7500	False	0	1	polycubes_stim049_4_2_2_3.obj	ordered	False	0	0.7898233532905579	0.0321832373738288	-0.8353374004364014
sub-08	3	2	3	52	9	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	7500	11250	False	0	1	polycubes_stim052_2_3_2_2.obj	ordered	False	0	0.1407453715801239	-0.1143845692276954	0.0210188552737236
sub-08	3	2	4	14	10	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	11250	15000	False	0	1	polycubes_stim014_2_2_4_2.obj	ordered	False	0	0.2514331936836242	-0.040862962603569	-0.1936442255973816
sub-08	3	2	5	131	11	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	15000	18750	False	0	1	polycubes_stim131_4_2_3_2.obj	ordered	False	0	-0.0269109010696411	-0.3868694901466369	0.5740270614624023
sub-08	3	2	6	71	9	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	18750	22500	False	0	1	polycubes_stim071_2_2_2_3.obj	ordered	False	0	0.4834429025650024	-0.4838185906410217	0.2007800191640854
sub-08	3	2	7	104	11	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	22500	26250	False	0	1	polycubes_stim104_2_4_3_2.obj	ordered	False	0	-0.1255682408809662	0.1442762166261673	-0.0784691795706749
sub-08	3	2	8	192	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	26250	30000	False	0	1	polycubes_stim192_4_4_2_2.obj	ordered	False	0	-0.5281376838684082	0.5874032974243164	-0.3025761544704437
sub-08	3	2	9	124	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	30000	33750	False	0	1	polycubes_stim124_4_3_2_2.obj	ordered	False	0	0.2952938973903656	-0.5071685910224915	0.4219509065151214
sub-08	3	2	10	218	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	33750	37500	False	0	1	polycubes_stim218_4_3_3_2.obj	ordered	False	0	-0.6466888785362244	-0.102816641330719	0.7920936346054077
