sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angular_disparity	signed_angle	direction	same_mirror	stim1_dur_ms	stim2_dur_ms	response_window_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-91	1	2	1	51	11	trained	active_sen	none	0	0		0	0	0	same	6000	3000	0	1000	500	11000	0	11000	False	0	1	polycubes_stim051_3_3_3_2.obj	polycubes_stim051_3_3_3_2.obj	ordered	True	500	-0.4960487484931946	0.3255719244480133	0.0356204509735107
sub-91	1	2	2	147	12	trained	active_sen	none	0	0		100	-100	-1	same	6000	3000	0	1000	500	11000	11000	22000	False	0	1	polycubes_stim147_2_3_4_3.obj	polycubes_stim147_2_3_4_3.obj	ordered	True	500	-0.4951731562614441	0.5604301691055298	-0.2973949313163757
sub-91	1	2	3	200	12	trained	active_sen	none	0	0		50	-50	-1	mirror	6000	3000	0	1000	500	11000	22000	33000	False	0	1	polycubes_stim200_2_3_4_3.obj	polycubes_stim200_2_3_4_3.obj	ordered	True	500	0.5908525586128235	0.017803817987442	-0.6160310506820679
sub-91	1	2	4	104	11	trained	active_sen	none	0	0		0	0	0	mirror	6000	3000	0	1000	500	11000	33000	44000	False	0	1	polycubes_stim104_2_4_3_2.obj	polycubes_stim104_2_4_3_2.obj	ordered	True	500	-0.1255682408809662	0.1442762166261673	-0.0784691795706749
sub-91	1	2	5	149	12	novel_1	active_sen	none	0	0		0	0	0	same	6000	3000	0	1000	500	11000	44000	55000	False	0	1	polycubes_stim149_2_4_4_2.obj	polycubes_stim149_2_4_4_2.obj	ordered	True	500	0.5072777271270752	-0.3027008473873138	-0.0791940689086914
sub-91	1	2	6	186	12	novel_1	active_sen	none	0	0		50	-50	-1	same	6000	3000	0	1000	500	11000	55000	66000	False	0	1	polycubes_stim186_4_2_2_4.obj	polycubes_stim186_4_2_2_4.obj	ordered	True	500	-0.8688510060310364	0.2850054502487182	0.4657923579216003
sub-91	1	2	7	161	11	trained	active_sen	none	0	0		150	150	1	same	6000	3000	0	1000	500	11000	66000	77000	False	0	1	polycubes_stim161_2_3_4_2.obj	polycubes_stim161_2_3_4_2.obj	ordered	True	500	0.2878263294696808	0.1538728028535843	-0.5054354071617126
sub-91	1	2	8	136	11	trained	active_sen	none	0	0		0	0	0	same	6000	3000	0	1000	500	11000	77000	88000	False	0	1	polycubes_stim136_2_2_3_4.obj	polycubes_stim136_2_2_3_4.obj	ordered	True	500	-0.0525573939085006	-0.199333906173706	0.3344581723213196
sub-91	1	2	9	37	10	trained	active_sen	none	0	0		50	-50	-1	same	6000	3000	0	1000	500	11000	88000	99000	False	0	1	polycubes_stim037_4_2_2_2.obj	polycubes_stim037_4_2_2_2.obj	ordered	True	500	0.5638463497161865	-0.252026230096817	-0.2074273973703384
sub-91	1	2	10	81	11	trained	active_sen	none	0	0		50	-50	-1	mirror	6000	3000	0	1000	500	11000	99000	110000	False	0	1	polycubes_stim081_4_3_2_2.obj	polycubes_stim081_4_3_2_2.obj	ordered	True	500	-0.1719894111156463	-0.0828890427947044	0.2892122566699981
sub-91	1	2	11	20	11	novel_1	active_sen	none	0	0		100	100	1	same	6000	3000	0	1000	500	11000	110000	121000	False	0	1	polycubes_stim020_3_2_3_3.obj	polycubes_stim020_3_2_3_3.obj	ordered	True	500	-0.0471634566783905	0.4234871566295624	-0.5517379641532898
sub-91	1	2	12	140	12	novel_1	active_sen	none	0	0		150	150	1	mirror	6000	3000	0	1000	500	11000	121000	132000	False	0	1	polycubes_stim140_4_2_3_3.obj	polycubes_stim140_4_2_3_3.obj	ordered	True	500	-0.4416289925575256	-0.1876648068428039	0.7070271968841553
sub-91	1	2	13	111	10	trained	active_sen	none	0	0		50	50	1	same	6000	3000	0	1000	500	11000	132000	143000	False	0	1	polycubes_stim111_2_2_2_4.obj	polycubes_stim111_2_2_2_4.obj	ordered	True	500	0.6312017440795898	0.1065193116664886	-0.7818428874015808
sub-91	1	2	14	142	11	novel_1	active_sen	none	0	0		100	-100	-1	mirror	6000	3000	0	1000	500	11000	143000	154000	False	0	1	polycubes_stim142_3_2_3_3.obj	polycubes_stim142_3_2_3_3.obj	ordered	True	500	0.2793138027191162	-0.0373679734766483	-0.226467490196228
sub-91	1	2	15	47	10	novel_1	active_sen	none	0	0		100	100	1	same	6000	3000	0	1000	500	11000	154000	165000	False	0	1	polycubes_stim047_3_2_3_2.obj	polycubes_stim047_3_2_3_2.obj	ordered	True	500	-0.1685122549533844	-0.1653514802455902	0.4023546278476715
sub-91	1	2	16	57	10	novel_1	active_sen	none	0	0		150	-150	-1	same	6000	3000	0	1000	500	11000	165000	176000	False	0	1	polycubes_stim057_3_3_2_2.obj	polycubes_stim057_3_3_2_2.obj	ordered	True	500	-0.3991706073284149	0.4485152065753937	-0.235125795006752
sub-91	1	2	17	195	12	trained	active_sen	none	0	0		100	100	1	same	6000	3000	0	1000	500	11000	176000	187000	False	0	1	polycubes_stim195_2_2_4_4.obj	polycubes_stim195_2_2_4_4.obj	ordered	True	500	0.0458908677101135	0.6291270852088928	-0.935611128807068
sub-91	1	2	18	209	12	trained	active_sen	none	0	0		150	150	1	same	6000	3000	0	1000	500	11000	187000	198000	False	0	1	polycubes_stim209_2_4_2_4.obj	polycubes_stim209_2_4_2_4.obj	ordered	True	500	0.4151833057403564	-0.5418066382408142	0.351047158241272
sub-91	1	2	19	189	11	trained	active_sen	none	0	0		100	-100	-1	mirror	6000	3000	0	1000	500	11000	198000	209000	False	0	1	polycubes_stim189_2_4_3_2.obj	polycubes_stim189_2_4_3_2.obj	ordered	True	500	0.8328994512557983	-0.6260904669761658	0.0525263547897338
sub-91	1	2	20	123	11	novel_1	active_sen	none	0	0		150	150	1	same	6000	3000	0	1000	500	11000	209000	220000	True	5000	1	polycubes_stim123_3_2_2_4.obj	polycubes_stim123_3_2_2_4.obj	ordered	True	500	-0.1112136095762252	-0.0553955771028995	0.1895547956228256
sub-91	1	2	21	172	11	trained	active_sen	none	0	0		100	-100	-1	mirror	6000	3000	0	1000	500	11000	225000	236000	False	0	1	polycubes_stim172_2_2_3_4.obj	polycubes_stim172_2_2_3_4.obj	ordered	True	500	0.3018715679645538	-0.3695334792137146	0.2207277715206146
sub-91	1	2	22	23	12	novel_1	active_sen	none	0	0		50	50	1	mirror	6000	3000	0	1000	500	11000	236000	247000	False	0	1	polycubes_stim023_4_2_4_2.obj	polycubes_stim023_4_2_4_2.obj	ordered	True	500	0.2356211543083191	-0.6503998041152954	0.6841832399368286
sub-91	1	2	23	91	11	novel_1	active_sen	none	0	0		0	0	0	mirror	6000	3000	0	1000	500	11000	247000	258000	False	0	1	polycubes_stim091_2_3_3_3.obj	polycubes_stim091_2_3_3_3.obj	ordered	True	500	-0.0417416393756866	-0.1385111808776855	0.2376260906457901
sub-91	1	2	24	98	11	trained	active_sen	none	0	0		100	-100	-1	same	6000	3000	0	1000	500	11000	258000	269000	False	0	1	polycubes_stim098_2_3_2_4.obj	polycubes_stim098_2_3_2_4.obj	ordered	True	500	-0.2669175267219543	0.5305414795875549	-0.4833815991878509
sub-91	1	2	25	60	11	trained	active_sen	none	0	0		0	0	0	mirror	6000	3000	0	1000	500	11000	269000	280000	False	0	1	polycubes_stim060_3_2_3_3.obj	polycubes_stim060_3_2_3_3.obj	ordered	True	500	0.0935092717409133	0.2051420658826828	-0.3836240172386169
sub-91	1	2	26	99	10	novel_1	active_sen	none	0	0		50	50	1	same	6000	3000	0	1000	500	11000	280000	291000	False	0	1	polycubes_stim099_2_2_4_2.obj	polycubes_stim099_2_2_4_2.obj	ordered	True	500	-0.4582886397838592	0.1635596603155136	0.2269802987575531
sub-91	1	2	27	157	11	trained	active_sen	none	0	0		50	-50	-1	same	6000	3000	0	1000	500	11000	291000	302000	False	0	1	polycubes_stim157_2_4_3_2.obj	polycubes_stim157_2_4_3_2.obj	ordered	True	500	-0.3224647939205169	0.4587445855140686	-0.3262981474399566
