sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angular_disparity	signed_angle	direction	same_mirror	stim1_dur_ms	stim2_dur_ms	response_window_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-98	1	4	1	133	11	novel_3	passive	none	0	0	0	150	150	1	same	3000	3000	0	1000	500	8000	0	8000	False	0	1	polycubes_stim133_3_2_2_4.obj	polycubes_stim133_3_2_2_4.obj	ordered	True	500	-0.6504398584365845	-0.2732298374176025	1.036845326423645
sub-98	1	4	2	99	10	trained	passive	none	0	0	0	100	-100	-1	mirror	3000	3000	0	1000	500	8000	8000	16000	False	0	1	polycubes_stim099_2_2_4_2.obj	polycubes_stim099_2_2_4_2.obj	ordered	True	500	-0.4582886397838592	0.1635596603155136	0.2269802987575531
sub-98	1	4	3	122	12	trained	passive	none	0	0	0	50	-50	-1	same	3000	3000	0	1000	500	8000	16000	24000	False	0	1	polycubes_stim122_4_2_4_2.obj	polycubes_stim122_4_2_4_2.obj	ordered	True	500	0.3069212734699249	0.0406883247196674	-0.3644632697105407
sub-98	1	4	4	193	12	trained	passive	none	0	0	0	150	-150	-1	same	3000	3000	0	1000	500	8000	24000	32000	False	0	1	polycubes_stim193_2_3_4_3.obj	polycubes_stim193_2_3_4_3.obj	ordered	True	500	0.1088163405656814	0.2050309926271438	-0.3987740278244018
sub-98	1	4	5	69	11	trained	passive	none	0	0	0	100	100	1	mirror	3000	3000	0	1000	500	8000	32000	40000	False	0	1	polycubes_stim069_2_3_4_2.obj	polycubes_stim069_2_3_4_2.obj	ordered	True	500	0.3907771110534668	-0.3443238139152527	0.0961703360080719
sub-98	1	4	6	113	10	novel_3	passive	none	0	0	0	0	0	0	same	3000	3000	0	1000	500	8000	40000	48000	False	0	1	polycubes_stim113_2_3_2_3.obj	polycubes_stim113_2_3_2_3.obj	ordered	True	500	0.0936450660228729	0.1901207268238067	-0.3625164628028869
sub-98	1	4	7	172	11	trained	passive	none	0	0	0	150	-150	-1	same	3000	3000	0	1000	500	8000	48000	56000	False	0	1	polycubes_stim172_2_2_3_4.obj	polycubes_stim172_2_2_3_4.obj	ordered	True	500	0.3018715679645538	-0.3695334792137146	0.2207277715206146
sub-98	1	4	8	173	12	trained	passive	none	0	0	0	0	0	0	same	3000	3000	0	1000	500	8000	56000	64000	False	0	1	polycubes_stim173_3_3_3_3.obj	polycubes_stim173_3_3_3_3.obj	ordered	True	500	0.4859451651573181	-0.5623961687088013	0.3094033002853393
sub-98	1	4	9	140	12	novel_3	passive	none	0	0	0	150	-150	-1	mirror	3000	3000	0	1000	500	8000	64000	72000	False	0	1	polycubes_stim140_4_2_3_3.obj	polycubes_stim140_4_2_3_3.obj	ordered	True	500	-0.4416289925575256	-0.1876648068428039	0.7070271968841553
sub-98	1	4	10	147	12	novel_3	passive	none	0	0	0	50	50	1	mirror	3000	3000	0	1000	500	8000	72000	80000	False	0	1	polycubes_stim147_2_3_4_3.obj	polycubes_stim147_2_3_4_3.obj	ordered	True	500	-0.4951731562614441	0.5604301691055298	-0.2973949313163757
