sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angular_disparity	signed_angle	direction	same_mirror	stim1_dur_ms	stim2_dur_ms	response_window_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-89	1	2	1	192	12	novel_1	passive	none	0	0	0	150	-150	-1	same	3000	3000	0	1000	500	8000	0	8000	False	0	1	polycubes_stim192_4_4_2_2.obj	polycubes_stim192_4_4_2_2.obj	ordered	True	500	-0.5281376838684082	0.5874032974243164	-0.3025761544704437
sub-89	1	2	2	219	12	trained	passive	none	0	0	0	100	100	1	same	3000	3000	0	1000	500	8000	8000	16000	False	0	1	polycubes_stim219_3_2_3_4.obj	polycubes_stim219_3_2_3_4.obj	ordered	True	500	0.0068964958190917	-0.3496316075325012	0.4875573515892029
sub-89	1	2	3	38	10	novel_1	passive	none	0	0	0	50	-50	-1	mirror	3000	3000	0	1000	500	8000	16000	24000	False	0	1	polycubes_stim038_3_2_2_3.obj	polycubes_stim038_3_2_2_3.obj	ordered	True	500	-0.1652598679065704	-0.1828604638576507	0.4238636791706085
sub-89	1	2	4	193	12	novel_1	passive	none	0	0	0	0	0	0	mirror	3000	3000	0	1000	500	8000	24000	32000	False	0	1	polycubes_stim193_2_3_4_3.obj	polycubes_stim193_2_3_4_3.obj	ordered	True	500	0.1088163405656814	0.2050309926271438	-0.3987740278244018
sub-89	1	2	5	76	11	novel_1	passive	none	0	0	0	100	100	1	same	3000	3000	0	1000	500	8000	32000	40000	False	0	1	polycubes_stim076_3_2_2_4.obj	polycubes_stim076_3_2_2_4.obj	ordered	True	500	0.642848014831543	0.0388376861810684	-0.6977728009223938
sub-89	1	2	6	100	12	trained	passive	none	0	0	0	100	100	1	mirror	3000	3000	0	1000	500	8000	40000	48000	False	0	1	polycubes_stim100_3_4_2_3.obj	polycubes_stim100_3_4_2_3.obj	ordered	True	500	-0.4201372265815735	-0.1982679218053817	0.7005304098129272
sub-89	1	2	7	186	12	trained	passive	none	0	0	0	0	0	0	same	3000	3000	0	1000	500	8000	48000	56000	False	0	1	polycubes_stim186_4_2_2_4.obj	polycubes_stim186_4_2_2_4.obj	ordered	True	500	-0.8688510060310364	0.2850054502487182	0.4657923579216003
sub-89	1	2	8	105	10	novel_1	passive	none	0	0	0	50	50	1	mirror	3000	3000	0	1000	500	8000	56000	64000	False	0	1	polycubes_stim105_2_2_4_2.obj	polycubes_stim105_2_2_4_2.obj	ordered	True	500	0.3093592226505279	-0.0364178642630577	-0.2578566074371338
sub-89	1	2	9	118	12	trained	passive	none	0	0	0	50	50	1	mirror	3000	3000	0	1000	500	8000	64000	72000	False	0	1	polycubes_stim118_4_2_2_4.obj	polycubes_stim118_4_2_2_4.obj	ordered	True	500	-0.7770999670028687	0.3892782330513	0.2265773117542266
sub-89	1	2	10	6	9	trained	passive	none	0	0	0	50	-50	-1	same	3000	3000	0	1000	500	8000	72000	80000	False	0	1	polycubes_stim006_3_2_2_2.obj	polycubes_stim006_3_2_2_2.obj	ordered	True	500	0.3620479106903076	0.2235793173313141	-0.6782369017601013
