sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angular_disparity	signed_angle	direction	same_mirror	stim1_dur_ms	stim2_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-04s	1	1	1	86	11	trained	passive	none	0	0	0	50	-50	-1	same	3000	3000	1000	500	8000	0	8000	False	0	1	polycubes_stim086_2_4_3_2.obj	polycubes_stim086_2_4_3_2.obj	ordered	True	500	0.1442571431398391	0.074870079755783	-0.250139445066452
sub-04s	1	1	2	44	10	trained	passive	none	0	0	0	150	-150	-1	same	3000	3000	1000	500	8000	8000	16000	False	0	1	polycubes_stim044_3_2_2_3.obj	polycubes_stim044_3_2_2_3.obj	ordered	True	500	0.2850356101989746	-0.12315334379673	-0.1108704358339309
sub-04s	1	1	3	44	10	trained	passive	none	0	0	0	50	50	1	mirror	3000	3000	1000	500	8000	16000	24000	False	0	1	polycubes_stim044_3_2_2_3.obj	polycubes_stim044_3_2_2_3.obj	ordered	True	500	0.2850356101989746	-0.12315334379673	-0.1108704358339309
sub-04s	1	1	4	143	11	trained	passive	none	0	0	0	0	0	0	same	3000	3000	1000	500	8000	24000	32000	False	0	1	polycubes_stim143_2_2_4_3.obj	polycubes_stim143_2_2_4_3.obj	ordered	True	500	-0.5760364532470703	0.0418066717684268	0.5169128775596619
sub-04s	1	1	5	198	12	trained	passive	none	0	0	0	50	50	1	same	3000	3000	1000	500	8000	32000	40000	False	0	1	polycubes_stim198_3_3_2_4.obj	polycubes_stim198_3_3_2_4.obj	ordered	True	500	-0.0867631137371063	-0.3020532429218292	0.5139310359954834
sub-04s	1	1	6	121	10	trained	passive	none	0	0	0	50	-50	-1	mirror	3000	3000	1000	500	8000	40000	48000	False	0	1	polycubes_stim121_2_4_2_2.obj	polycubes_stim121_2_4_2_2.obj	ordered	True	500	-0.6469041109085083	0.4469183981418609	0.0148659646511077
sub-04s	1	1	7	115	10	trained	passive	none	0	0	0	150	-150	-1	mirror	3000	3000	1000	500	8000	48000	56000	False	0	1	polycubes_stim115_2_3_2_3.obj	polycubes_stim115_2_3_2_3.obj	ordered	True	500	-0.4059226512908935	0.2256512194871902	0.0868035703897476
sub-04s	1	1	8	95	11	trained	passive	none	0	0	0	150	150	1	same	3000	3000	1000	500	8000	56000	64000	False	0	1	polycubes_stim095_2_3_2_4.obj	polycubes_stim095_2_3_2_4.obj	ordered	True	500	0.8031518459320068	-0.1323577612638473	-0.615969717502594
sub-04s	1	1	9	159	12	trained	passive	none	0	0	0	100	100	1	same	3000	3000	1000	500	8000	64000	72000	False	0	1	polycubes_stim159_2_3_4_3.obj	polycubes_stim159_2_3_4_3.obj	ordered	True	500	-0.2200651466846466	0.0915115922689437	0.090648166835308
sub-04s	1	1	10	175	12	trained	passive	none	0	0	0	150	-150	-1	same	3000	3000	1000	500	8000	72000	80000	False	0	1	polycubes_stim175_2_3_3_4.obj	polycubes_stim175_2_3_3_4.obj	ordered	True	500	0.772771418094635	0.1902472078800201	-1.0418217182159424
sub-04s	1	1	11	87	9	trained	passive	none	0	0	0	50	-50	-1	mirror	3000	3000	1000	500	8000	80000	88000	False	0	1	polycubes_stim087_2_3_2_2.obj	polycubes_stim087_2_3_2_2.obj	ordered	True	500	-0.0162021331489086	0.0973841324448585	-0.1215198561549186
sub-04s	1	1	12	34	10	trained	passive	none	0	0	0	50	50	1	mirror	3000	3000	1000	500	8000	88000	96000	False	0	1	polycubes_stim034_2_3_2_3.obj	polycubes_stim034_2_3_2_3.obj	ordered	True	500	-0.7266333103179932	0.4902697801589966	0.0332869887351989
sub-04s	1	1	13	201	12	trained	passive	none	0	0	0	0	0	0	mirror	3000	3000	1000	500	8000	96000	104000	False	0	1	polycubes_stim201_2_2_4_4.obj	polycubes_stim201_2_2_4_4.obj	ordered	True	500	-0.382503479719162	0.1580604314804077	0.1589722335338592
sub-04s	1	1	14	40	11	trained	passive	none	0	0	0	100	100	1	same	3000	3000	1000	500	8000	104000	112000	False	0	1	polycubes_stim040_3_4_2_2.obj	polycubes_stim040_3_4_2_2.obj	ordered	True	500	0.2863635420799255	-0.3988862931728363	0.2777469754219055
