sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angular_disparity	signed_angle	direction	same_mirror	stim1_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-10	3	2	1	10	10	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	0	3750	False	0	1	polycubes_stim010_3_2_3_2.obj	ordered	False	0	0.2068538069725036	-0.0850536525249481	-0.0865697562694549
sub-10	3	2	2	70	11	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	3750	7500	False	0	1	polycubes_stim070_2_3_4_2.obj	ordered	False	0	0.253402829170227	0.1803537905216217	-0.5084616541862488
sub-10	3	2	3	73	10	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	7500	11250	False	0	1	polycubes_stim073_2_2_3_3.obj	ordered	False	0	0.5759432315826416	0.0922065526247024	-0.7063430547714233
sub-10	3	2	4	4	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	11250	15000	False	0	1	polycubes_stim004_2_3_4_2.obj	ordered	False	0	-0.0769262015819549	0.5735053420066833	-0.7341330051422119
sub-10	3	2	5	31	10	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	15000	18750	False	0	1	polycubes_stim031_2_4_2_2.obj	ordered	False	0	-0.1757896542549133	-0.1739447116851806	0.4217846989631653
sub-10	3	2	6	148	11	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	18750	22500	False	0	1	polycubes_stim148_2_4_2_3.obj	ordered	False	0	0.2289154827594757	-0.7697283625602722	0.8596450090408325
sub-10	3	2	7	47	10	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	22500	26250	False	0	1	polycubes_stim047_3_2_3_2.obj	ordered	False	0	-0.1685122549533844	-0.1653514802455902	0.4023546278476715
sub-10	3	2	8	206	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	26250	30000	False	0	1	polycubes_stim206_2_4_2_4.obj	ordered	False	0	1.002625823020935	-0.9293920397758484	0.311733216047287
sub-10	3	2	9	28	9	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	30000	33750	False	0	1	polycubes_stim028_2_2_2_3.obj	ordered	False	0	0.1599613428115844	-0.5028956532478333	0.5512406229972839
sub-10	3	2	10	1	9	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	33750	37500	False	0	1	polycubes_stim001_2_2_3_2.obj	ordered	False	0	0.1274353861808776	0.0609298646450042	-0.2136032432317733
sub-10	3	2	11	214	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	37500	41250	False	0	1	polycubes_stim214_2_4_3_3.obj	ordered	False	0	-0.8654658794403076	-0.0123692955821752	0.8829587697982788
sub-10	3	2	12	115	10	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	41250	45000	False	0	1	polycubes_stim115_2_3_2_3.obj	ordered	False	0	-0.4059226512908935	0.2256512194871902	0.0868035703897476
sub-10	3	2	13	100	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	45000	48750	False	0	1	polycubes_stim100_3_4_2_3.obj	ordered	False	0	-0.4201372265815735	-0.1982679218053817	0.7005304098129272
sub-10	3	2	14	118	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	48750	52500	False	0	1	polycubes_stim118_4_2_2_4.obj	ordered	False	0	-0.7770999670028687	0.3892782330513	0.2265773117542266
sub-10	3	2	15	78	9	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	52500	56250	False	0	1	polycubes_stim078_2_3_2_2.obj	ordered	False	0	0.579243540763855	-0.4409858584403991	0.0444046854972839
sub-10	3	2	16	35	10	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	56250	60000	False	0	1	polycubes_stim035_2_3_2_3.obj	ordered	False	0	0.2025383710861206	-0.4619344174861908	0.4507356882095337
sub-10	3	2	17	38	10	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	60000	63750	False	0	1	polycubes_stim038_3_2_2_3.obj	ordered	False	0	-0.1652598679065704	-0.1828604638576507	0.4238636791706085
sub-10	3	2	18	16	9	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	63750	67500	False	0	1	polycubes_stim016_2_2_3_2.obj	ordered	False	0	-0.1685564517974853	0.3604185283184051	-0.3411524295806885
sub-10	3	2	19	106	10	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	67500	71250	False	0	1	polycubes_stim106_2_2_3_3.obj	ordered	False	0	-0.2270379811525344	0.0724867284297943	0.124526247382164
sub-10	3	2	20	216	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	71250	75000	False	0	1	polycubes_stim216_3_2_3_4.obj	ordered	False	0	0.4732248187065124	0.155476838350296	-0.6931023597717285
sub-10	3	2	21	61	9	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	75000	78750	False	0	1	polycubes_stim061_2_2_2_3.obj	ordered	False	0	0.2438110709190368	-0.1792860478162765	0.0097377225756645
sub-10	3	2	22	190	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	78750	82500	False	0	1	polycubes_stim190_2_2_3_4.obj	ordered	False	0	0.0453118532896041	-0.3725363314151764	0.4815342128276825
sub-10	3	2	23	93	10	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	82500	86250	False	0	1	polycubes_stim093_2_4_2_2.obj	ordered	False	0	-0.119750864803791	0.3353261649608612	-0.3544720411300659
sub-10	3	2	24	27	11	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	86250	90000	False	0	1	polycubes_stim027_2_4_3_2.obj	ordered	False	0	-0.1286996304988861	-0.4534026086330414	0.7699078917503357
sub-10	3	2	25	163	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	90000	93750	False	0	1	polycubes_stim163_4_2_3_3.obj	ordered	False	0	0.7052705883979797	-0.1612925976514816	-0.4771683812141418
sub-10	3	2	26	72	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	93750	97500	False	0	1	polycubes_stim072_3_4_2_2.obj	ordered	False	0	0.5510143637657166	0.0584829151630401	-0.6337217092514038
sub-10	3	2	27	149	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	97500	101250	False	0	1	polycubes_stim149_2_4_4_2.obj	ordered	False	0	0.5072777271270752	-0.3027008473873138	-0.0791940689086914
sub-10	3	2	28	210	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	101250	105000	False	0	1	polycubes_stim210_2_3_3_3.obj	ordered	False	0	0.0803716778755188	-0.6903956532478333	0.8959954977035522
sub-10	3	2	29	89	10	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	105000	108750	False	0	1	polycubes_stim089_2_2_3_3.obj	ordered	False	0	0.2151160985231399	-0.2974088788032532	0.2054836601018905
sub-10	3	2	30	2	9	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	108750	112500	False	0	1	polycubes_stim002_2_3_2_2.obj	ordered	False	0	-0.4392076432704925	0.2233696281909942	0.1233152151107788
sub-10	3	2	31	99	10	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	112500	116250	False	0	1	polycubes_stim099_2_2_4_2.obj	ordered	False	0	-0.4582886397838592	0.1635596603155136	0.2269802987575531
sub-10	3	2	32	57	10	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	116250	120000	False	0	1	polycubes_stim057_3_3_2_2.obj	ordered	False	0	-0.3991706073284149	0.4485152065753937	-0.235125795006752
sub-10	3	2	33	151	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	120000	123750	False	0	1	polycubes_stim151_3_4_3_2.obj	ordered	False	0	-0.5611218810081482	0.0929202288389206	0.4297128319740295
sub-10	3	2	34	159	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	123750	127500	False	0	1	polycubes_stim159_2_3_4_3.obj	ordered	False	0	-0.2200651466846466	0.0915115922689437	0.090648166835308
