sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angle	stim2_orientation	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-01	2	3	1	158	12	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	0	8000	False	0	1	polycubes_stim158_4_2_3_3.obj	polycubes_stim158_4_2_3_3.obj	ordered	True	500	0.0288359522819519	0.0713896453380584	-0.1297961771488189
sub-01	2	3	2	77	11	trained_shared	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	8000	16000	False	0	1	polycubes_stim77_3_2_3_3.obj	polycubes_stim77_3_2_3_3.obj	ordered	True	500	-0.0483695492148399	0.185523122549057	-0.2139998227357864
sub-01	2	3	3	151	12	trained_shared	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	16000	24000	False	0	1	polycubes_stim151_4_3_3_2.obj	polycubes_stim151_4_3_3_2.obj	ordered	True	500	-0.5812807083129883	-0.0290585551410913	0.6223757266998291
sub-01	2	3	4	126	12	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	24000	32000	False	0	1	polycubes_stim126_3_2_3_4.obj	polycubes_stim126_3_2_3_4.obj	ordered	True	500	-0.8618884682655334	0.5092157125473022	0.1417486071586609
sub-01	2	3	5	3	11	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	32000	40000	False	0	1	polycubes_stim3_2_2_3_4.obj	polycubes_stim3_2_2_3_4.obj	ordered	True	500	0.6532460451126099	-0.5996600985527039	0.1948015838861465
sub-01	2	3	6	8	10	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	40000	48000	False	0	1	polycubes_stim8_3_3_2_2.obj	polycubes_stim8_3_3_2_2.obj	ordered	True	500	0.2942094206809997	-0.2445822060108184	0.051682099699974
sub-01	2	3	7	129	11	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	48000	56000	False	0	1	polycubes_stim129_2_2_4_3.obj	polycubes_stim129_2_2_4_3.obj	ordered	True	500	0.12203399091959	0.0899238735437393	-0.2492055892944336
sub-01	2	3	8	88	11	trained_shared	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	56000	64000	False	0	1	polycubes_stim88_4_2_2_3.obj	polycubes_stim88_4_2_2_3.obj	ordered	True	500	0.1611205339431762	-0.1342832595109939	0.0287846997380256
sub-01	2	3	9	41	11	training_only	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	64000	72000	False	0	1	polycubes_stim41_2_2_3_4.obj	polycubes_stim41_2_2_3_4.obj	ordered	True	500	-0.6158578395843506	0.3546915054321289	0.1142482757568359
sub-01	2	3	10	99	12	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	72000	80000	False	0	1	polycubes_stim99_2_2_4_4.obj	polycubes_stim99_2_2_4_4.obj	ordered	True	500	0.5816251039505005	-0.1352171152830124	-0.3903992176055908
sub-01	2	3	11	32	10	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	80000	88000	False	0	1	polycubes_stim32_2_4_2_2.obj	polycubes_stim32_2_4_2_2.obj	ordered	True	500	0.2649976015090942	-0.0376239754259586	-0.2117892503738403
sub-01	2	3	12	116	11	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	88000	96000	False	0	1	polycubes_stim116_2_3_4_2.obj	polycubes_stim116_2_3_4_2.obj	ordered	True	500	0.733151912689209	-0.0986182540655136	-0.5936846137046814
sub-01	2	3	13	128	12	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	96000	104000	False	0	1	polycubes_stim128_3_4_2_3.obj	polycubes_stim128_3_4_2_3.obj	ordered	True	500	-0.6362101435661316	0.0408931486308574	0.5783785581588745
sub-01	2	3	14	145	12	training_only	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	104000	112000	False	0	1	polycubes_stim145_4_4_2_2.obj	polycubes_stim145_4_4_2_2.obj	ordered	True	500	0.2970128059387207	-0.2049803733825683	-0.0071267336606979
sub-01	2	3	15	114	12	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	112000	120000	False	0	1	polycubes_stim114_2_2_4_4.obj	polycubes_stim114_2_2_4_4.obj	ordered	True	500	-0.4298403263092041	0.0953646525740623	0.2949743270874023
sub-01	2	3	16	90	11	training_only	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	120000	128000	False	0	1	polycubes_stim90_2_3_3_3.obj	polycubes_stim90_2_3_3_3.obj	ordered	True	500	0.3939304947853088	-0.2030911743640899	-0.1067161560058593
sub-01	2	3	17	9	10	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	128000	136000	False	0	1	polycubes_stim9_4_2_2_2.obj	polycubes_stim9_4_2_2_2.obj	ordered	True	500	0.1073691248893737	0.3711905181407928	-0.6323119401931763
sub-01	2	3	18	90	11	training_only	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	136000	144000	False	0	1	polycubes_stim90_2_3_3_3.obj	polycubes_stim90_2_3_3_3.obj	ordered	True	500	0.3939304947853088	-0.2030911743640899	-0.1067161560058593
sub-01	2	3	19	40	10	trained_shared	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	144000	152000	False	0	1	polycubes_stim40_2_3_3_2.obj	polycubes_stim40_2_3_3_2.obj	ordered	True	500	-0.3389374613761902	-0.166471853852272	0.5743642449378967
sub-01	2	3	20	31	11	training_only	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	152000	160000	True	5000	1	polycubes_stim31_2_3_3_3.obj	polycubes_stim31_2_3_3_3.obj	ordered	True	500	-0.1650114953517913	-0.0586565658450126	0.2479644268751144
sub-01	2	3	21	56	10	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	165000	173000	False	0	1	polycubes_stim56_2_4_2_2.obj	polycubes_stim56_2_4_2_2.obj	ordered	True	500	0.8009629249572754	-0.5399411916732788	-0.0373706221580505
sub-01	2	3	22	60	10	training_only	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	173000	181000	False	0	1	polycubes_stim60_2_2_3_3.obj	polycubes_stim60_2_2_3_3.obj	ordered	True	500	0.5880926847457886	-0.4411217868328094	0.0357477664947509
sub-01	2	3	23	112	11	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	181000	189000	False	0	1	polycubes_stim112_2_4_2_3.obj	polycubes_stim112_2_4_2_3.obj	ordered	True	500	-0.4178100526332855	0.191722109913826	0.1466740071773529
sub-01	2	3	24	197	12	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	189000	197000	False	0	1	polycubes_stim197_4_2_2_4.obj	polycubes_stim197_4_2_2_4.obj	ordered	True	500	0.4592669606208801	-0.5598628520965576	0.3324987888336181
sub-01	2	3	25	131	11	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	197000	205000	False	0	1	polycubes_stim131_2_4_3_2.obj	polycubes_stim131_2_4_3_2.obj	ordered	True	500	-0.7613884806632996	0.1076175943017005	0.6091942191123962
sub-01	2	3	26	31	11	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	205000	213000	False	0	1	polycubes_stim31_2_3_3_3.obj	polycubes_stim31_2_3_3_3.obj	ordered	True	500	-0.1650114953517913	-0.0586565658450126	0.2479644268751144
sub-01	2	3	27	103	11	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	213000	221000	False	0	1	polycubes_stim103_3_2_4_2.obj	polycubes_stim103_3_2_4_2.obj	ordered	True	500	0.0839646905660629	-0.344164103269577	0.4027569591999054
