sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angle	stim2_orientation	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-01	2	2	1	163	11	trained_shared	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	0	8000	False	0	1	polycubes_stim163_3_2_2_4.obj	polycubes_stim163_3_2_2_4.obj	ordered	True	500	-0.702239453792572	0.6396045684814453	-0.2022981494665146
sub-01	2	2	2	173	12	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	8000	16000	False	0	1	polycubes_stim173_2_4_2_4.obj	polycubes_stim173_2_4_2_4.obj	ordered	True	500	-0.4522724151611328	0.1748147159814834	0.2050470113754272
sub-01	2	2	3	14	10	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	16000	24000	False	0	1	polycubes_stim14_2_3_3_2.obj	polycubes_stim14_2_3_3_2.obj	ordered	True	500	0.1994445621967315	-0.1577601879835128	0.0236620679497718
sub-01	2	2	4	61	12	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	24000	32000	False	0	1	polycubes_stim61_4_2_2_4.obj	polycubes_stim61_4_2_2_4.obj	ordered	True	500	0.458508163690567	-0.1196419075131416	-0.2893089354038238
sub-01	2	2	5	114	12	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	32000	40000	False	0	1	polycubes_stim114_2_2_4_4.obj	polycubes_stim114_2_2_4_4.obj	ordered	True	500	-0.4298403263092041	0.0953646525740623	0.2949743270874023
sub-01	2	2	6	113	11	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	40000	48000	False	0	1	polycubes_stim113_4_2_3_2.obj	polycubes_stim113_4_2_3_2.obj	ordered	True	500	0.061796635389328	-0.1791084110736847	0.1915009617805481
sub-01	2	2	7	90	11	training_only	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	48000	56000	False	0	1	polycubes_stim90_2_3_3_3.obj	polycubes_stim90_2_3_3_3.obj	ordered	True	500	0.3939304947853088	-0.2030911743640899	-0.1067161560058593
sub-01	2	2	8	3	11	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	56000	64000	False	0	1	polycubes_stim3_2_2_3_4.obj	polycubes_stim3_2_2_3_4.obj	ordered	True	500	0.6532460451126099	-0.5996600985527039	0.1948015838861465
sub-01	2	2	9	73	11	trained_shared	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	64000	72000	False	0	1	polycubes_stim73_4_3_2_2.obj	polycubes_stim73_4_3_2_2.obj	ordered	True	500	0.0022512748837471	0.0705841183662414	-0.1020723134279251
sub-01	2	2	10	35	10	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	72000	80000	False	0	1	polycubes_stim35_2_3_2_3.obj	polycubes_stim35_2_3_2_3.obj	ordered	True	500	0.2058053910732269	-0.2012425661087036	0.0787946283817291
sub-01	2	2	11	28	11	training_only	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	80000	88000	False	0	1	polycubes_stim28_2_2_4_3.obj	polycubes_stim28_2_2_4_3.obj	ordered	True	500	-0.6615727543830872	-0.1651959121227264	0.8951951861381531
sub-01	2	2	12	186	12	training_only	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	88000	96000	False	0	1	polycubes_stim186_4_2_4_2.obj	polycubes_stim186_4_2_4_2.obj	ordered	True	500	0.7891526222229004	-0.1004467755556106	-0.6470994353294373
sub-01	2	2	13	1	10	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	96000	104000	False	0	1	polycubes_stim1_2_4_2_2.obj	polycubes_stim1_2_4_2_2.obj	ordered	True	500	0.4306465983390808	-0.0364181660115718	-0.3791435360908508
sub-01	2	2	14	41	11	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	104000	112000	False	0	1	polycubes_stim41_2_2_3_4.obj	polycubes_stim41_2_2_3_4.obj	ordered	True	500	-0.6158578395843506	0.3546915054321289	0.1142482757568359
