sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angle	stim2_orientation	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-01	1	4	1	135	12	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	0	8000	False	0	1	polycubes_stim135_3_3_3_3.obj	polycubes_stim135_3_3_3_3.obj	ordered	True	500	-0.1354753077030182	0.3173949420452118	-0.3133890032768249
sub-01	1	4	2	151	12	trained_shared	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	8000	16000	False	0	1	polycubes_stim151_4_3_3_2.obj	polycubes_stim151_4_3_3_2.obj	ordered	True	500	-0.5812807083129883	-0.0290585551410913	0.6223757266998291
sub-01	1	4	3	32	10	training_only	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	16000	24000	False	0	1	polycubes_stim32_2_4_2_2.obj	polycubes_stim32_2_4_2_2.obj	ordered	True	500	0.2649976015090942	-0.0376239754259586	-0.2117892503738403
sub-01	1	4	4	14	10	trained_shared	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	24000	32000	False	0	1	polycubes_stim14_2_3_3_2.obj	polycubes_stim14_2_3_3_2.obj	ordered	True	500	0.1994445621967315	-0.1577601879835128	0.0236620679497718
sub-01	1	4	5	35	10	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	32000	40000	False	0	1	polycubes_stim35_2_3_2_3.obj	polycubes_stim35_2_3_2_3.obj	ordered	True	500	0.2058053910732269	-0.2012425661087036	0.0787946283817291
sub-01	1	4	6	56	10	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	40000	48000	False	0	1	polycubes_stim56_2_4_2_2.obj	polycubes_stim56_2_4_2_2.obj	ordered	True	500	0.8009629249572754	-0.5399411916732788	-0.0373706221580505
sub-01	1	4	7	165	12	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	48000	56000	False	0	1	polycubes_stim165_3_4_3_2.obj	polycubes_stim165_3_4_3_2.obj	ordered	True	500	-0.0897069871425628	-0.2599897086620331	0.4573880732059479
sub-01	1	4	8	171	12	trained_shared	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	56000	64000	False	0	1	polycubes_stim171_2_4_4_2.obj	polycubes_stim171_2_4_4_2.obj	ordered	True	500	-0.480501115322113	-0.0779968798160553	0.5908054113388062
sub-01	1	4	9	19	10	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	64000	72000	False	0	1	polycubes_stim19_3_2_3_2.obj	polycubes_stim19_3_2_3_2.obj	ordered	True	500	0.0554643720388412	0.3224539458751678	-0.5114832520484924
sub-01	1	4	10	61	12	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	72000	80000	False	0	1	polycubes_stim61_4_2_2_4.obj	polycubes_stim61_4_2_2_4.obj	ordered	True	500	0.458508163690567	-0.1196419075131416	-0.2893089354038238
