sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angular_disparity	signed_angle	direction	same_mirror	stim1_dur_ms	stim2_dur_ms	response_window_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-92	1	3	1	130	10	novel_2	active_sen	none	0	0		0	0	0	same	6000	3000	0	1000	500	11000	0	11000	False	0	1	polycubes_stim130_2_2_2_4.obj	polycubes_stim130_2_2_2_4.obj	ordered	True	500	-0.1903533786535263	0.2962032556533813	-0.2285413593053817
sub-92	1	3	2	101	11	novel_2	active_sen	none	0	0		0	0	0	same	6000	3000	0	1000	500	11000	11000	22000	False	0	1	polycubes_stim101_4_2_3_2.obj	polycubes_stim101_4_2_3_2.obj	ordered	True	500	-0.373089849948883	0.1205704510211944	0.2025774717330932
sub-92	1	3	3	30	10	trained	active_sen	none	0	0		100	100	1	mirror	6000	3000	0	1000	500	11000	22000	33000	False	0	1	polycubes_stim030_2_2_4_2.obj	polycubes_stim030_2_2_4_2.obj	ordered	True	500	0.1242406293749809	-0.3326935768127441	0.3462592363357544
sub-92	1	3	4	82	10	trained	active_sen	none	0	0		150	150	1	mirror	6000	3000	0	1000	500	11000	33000	44000	False	0	1	polycubes_stim082_3_3_2_2.obj	polycubes_stim082_3_3_2_2.obj	ordered	True	500	-0.57307368516922	0.4369400143623352	-0.0448528826236724
sub-92	1	3	5	178	12	novel_2	active_sen	none	0	0		50	50	1	same	6000	3000	0	1000	500	11000	44000	55000	False	0	1	polycubes_stim178_2_2_4_4.obj	polycubes_stim178_2_2_4_4.obj	ordered	True	500	0.3179397881031036	0.5495432615280151	-1.0951114892959597
sub-92	1	3	6	40	11	trained	active_sen	none	0	0		0	0	0	mirror	6000	3000	0	1000	500	11000	55000	66000	False	0	1	polycubes_stim040_3_4_2_2.obj	polycubes_stim040_3_4_2_2.obj	ordered	True	500	0.2863635420799255	-0.3988862931728363	0.2777469754219055
sub-92	1	3	7	68	11	novel_2	active_sen	none	0	0		150	-150	-1	mirror	6000	3000	0	1000	500	11000	66000	77000	False	0	1	polycubes_stim068_2_2_3_4.obj	polycubes_stim068_2_2_3_4.obj	ordered	True	500	0.1243783086538314	-0.0348417311906814	-0.0751046538352966
sub-92	1	3	8	29	10	trained	active_sen	none	0	0		150	150	1	same	6000	3000	0	1000	500	11000	77000	88000	False	0	1	polycubes_stim029_2_3_3_2.obj	polycubes_stim029_2_3_3_2.obj	ordered	True	500	-0.2166040241718292	0.1285159289836883	0.0348550379276275
sub-92	1	3	9	71	9	trained	active_sen	none	0	0		150	150	1	mirror	6000	3000	0	1000	500	11000	88000	99000	False	0	1	polycubes_stim071_2_2_2_3.obj	polycubes_stim071_2_2_2_3.obj	ordered	True	500	0.4834429025650024	-0.4838185906410217	0.2007800191640854
sub-92	1	3	10	152	11	novel_2	active_sen	none	0	0		0	0	0	mirror	6000	3000	0	1000	500	11000	99000	110000	False	0	1	polycubes_stim152_2_3_2_4.obj	polycubes_stim152_2_3_2_4.obj	ordered	True	500	-0.2483074963092804	-0.1362222880125045	0.4409549534320831
sub-92	1	3	11	163	12	novel_2	active_sen	none	0	0		150	150	1	mirror	6000	3000	0	1000	500	11000	110000	121000	False	0	1	polycubes_stim163_4_2_3_3.obj	polycubes_stim163_4_2_3_3.obj	ordered	True	500	0.7052705883979797	-0.1612925976514816	-0.4771683812141418
sub-92	1	3	12	104	11	novel_2	active_sen	none	0	0		0	0	0	mirror	6000	3000	0	1000	500	11000	121000	132000	False	0	1	polycubes_stim104_2_4_3_2.obj	polycubes_stim104_2_4_3_2.obj	ordered	True	500	-0.1255682408809662	0.1442762166261673	-0.0784691795706749
sub-92	1	3	13	48	9	novel_2	active_sen	none	0	0		50	-50	-1	mirror	6000	3000	0	1000	500	11000	132000	143000	False	0	1	polycubes_stim048_2_2_3_2.obj	polycubes_stim048_2_2_3_2.obj	ordered	True	500	0.4931648075580597	-0.5191960334777832	0.2410894185304641
sub-92	1	3	14	70	11	novel_2	active_sen	none	0	0		150	-150	-1	mirror	6000	3000	0	1000	500	11000	143000	154000	False	0	1	polycubes_stim070_2_3_4_2.obj	polycubes_stim070_2_3_4_2.obj	ordered	True	500	0.253402829170227	0.1803537905216217	-0.5084616541862488
sub-92	1	3	15	63	11	novel_2	active_sen	none	0	0		0	0	0	mirror	6000	3000	0	1000	500	11000	154000	165000	False	0	1	polycubes_stim063_3_3_2_3.obj	polycubes_stim063_3_3_2_3.obj	ordered	True	500	0.7639788389205933	-0.3984919488430023	-0.2004260122776031
