sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angular_disparity	signed_angle	direction	same_mirror	stim1_dur_ms	stim2_dur_ms	response_window_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-92	1	1	1	211	12	trained	passive	none	0	0	0	150	-150	-1	mirror	3000	3000	0	1000	500	8000	0	8000	False	0	1	polycubes_stim211_3_3_2_4.obj	polycubes_stim211_3_3_2_4.obj	ordered	True	500	-0.6225216388702393	-0.0658710077404975	0.7156773209571838
sub-92	1	1	2	140	12	trained	passive	none	0	0	0	150	150	1	mirror	3000	3000	0	1000	500	8000	8000	16000	False	0	1	polycubes_stim140_4_2_3_3.obj	polycubes_stim140_4_2_3_3.obj	ordered	True	500	-0.4416289925575256	-0.1876648068428039	0.7070271968841553
sub-92	1	1	3	209	12	novel_baseline	passive	none	0	0	0	50	50	1	mirror	3000	3000	0	1000	500	8000	16000	24000	False	0	1	polycubes_stim209_2_4_2_4.obj	polycubes_stim209_2_4_2_4.obj	ordered	True	500	0.4151833057403564	-0.5418066382408142	0.351047158241272
sub-92	1	1	4	29	10	trained	passive	none	0	0	0	100	-100	-1	same	3000	3000	0	1000	500	8000	24000	32000	False	0	1	polycubes_stim029_2_3_3_2.obj	polycubes_stim029_2_3_3_2.obj	ordered	True	500	-0.2166040241718292	0.1285159289836883	0.0348550379276275
sub-92	1	1	5	79	11	novel_baseline	passive	none	0	0	0	50	-50	-1	same	3000	3000	0	1000	500	8000	32000	40000	False	0	1	polycubes_stim079_3_3_2_3.obj	polycubes_stim079_3_3_2_3.obj	ordered	True	500	0.473305881023407	-0.3887032866477966	0.0764036774635315
sub-92	1	1	6	166	12	novel_baseline	passive	none	0	0	0	0	0	0	same	3000	3000	0	1000	500	8000	40000	48000	False	0	1	polycubes_stim166_3_3_3_3.obj	polycubes_stim166_3_3_3_3.obj	ordered	True	500	-0.0605869889259338	0.6451382637023926	-0.8517764806747437
sub-92	1	1	7	57	10	novel_baseline	passive	none	0	0	0	100	100	1	same	3000	3000	0	1000	500	8000	48000	56000	False	0	1	polycubes_stim057_3_3_2_2.obj	polycubes_stim057_3_3_2_2.obj	ordered	True	500	-0.3991706073284149	0.4485152065753937	-0.235125795006752
sub-92	1	1	8	100	12	novel_baseline	passive	none	0	0	0	0	0	0	mirror	3000	3000	0	1000	500	8000	56000	64000	False	0	1	polycubes_stim100_3_4_2_3.obj	polycubes_stim100_3_4_2_3.obj	ordered	True	500	-0.4201372265815735	-0.1982679218053817	0.7005304098129272
sub-92	1	1	9	66	11	novel_baseline	passive	none	0	0	0	150	-150	-1	mirror	3000	3000	0	1000	500	8000	64000	72000	False	0	1	polycubes_stim066_2_2_4_3.obj	polycubes_stim066_2_2_4_3.obj	ordered	True	500	0.3428488373756408	-0.0001904932869365	-0.3425794541835785
sub-92	1	1	10	72	11	novel_baseline	passive	none	0	0	0	100	100	1	mirror	3000	3000	0	1000	500	8000	72000	80000	False	0	1	polycubes_stim072_3_4_2_2.obj	polycubes_stim072_3_4_2_2.obj	ordered	True	500	0.5510143637657166	0.0584829151630401	-0.6337217092514038
sub-92	1	1	11	132	12	novel_baseline	passive	none	0	0	0	0	0	0	same	3000	3000	0	1000	500	8000	80000	88000	False	0	1	polycubes_stim132_3_2_3_4.obj	polycubes_stim132_3_2_3_4.obj	ordered	True	500	0.6378264427185059	-0.572300374507904	0.1715286374092102
sub-92	1	1	12	15	9	novel_baseline	passive	none	0	0	0	50	-50	-1	same	3000	3000	0	1000	500	8000	88000	96000	False	0	1	polycubes_stim015_2_2_3_2.obj	polycubes_stim015_2_2_3_2.obj	ordered	True	500	-0.16619773209095	-0.2325808256864547	0.4951167106628418
sub-92	1	1	13	82	10	trained	passive	none	0	0	0	50	50	1	mirror	3000	3000	0	1000	500	8000	96000	104000	False	0	1	polycubes_stim082_3_3_2_2.obj	polycubes_stim082_3_3_2_2.obj	ordered	True	500	-0.57307368516922	0.4369400143623352	-0.0448528826236724
sub-92	1	1	14	210	11	novel_baseline	passive	none	0	0	0	150	-150	-1	same	3000	3000	0	1000	500	8000	104000	112000	False	0	1	polycubes_stim210_2_3_3_3.obj	polycubes_stim210_2_3_3_3.obj	ordered	True	500	0.0803716778755188	-0.6903956532478333	0.8959954977035522
sub-92	1	1	15	193	12	trained	passive	none	0	0	0	0	0	0	mirror	3000	3000	0	1000	500	8000	112000	120000	False	0	1	polycubes_stim193_2_3_4_3.obj	polycubes_stim193_2_3_4_3.obj	ordered	True	500	0.1088163405656814	0.2050309926271438	-0.3987740278244018
sub-92	1	1	16	84	10	novel_baseline	passive	none	0	0	0	50	-50	-1	mirror	3000	3000	0	1000	500	8000	120000	128000	False	0	1	polycubes_stim084_3_3_2_2.obj	polycubes_stim084_3_3_2_2.obj	ordered	True	500	0.5261316299438477	-0.0785209983587265	-0.4150861799716949
sub-92	1	1	17	86	11	trained	passive	none	0	0	0	50	-50	-1	mirror	3000	3000	0	1000	500	8000	128000	136000	False	0	1	polycubes_stim086_2_4_3_2.obj	polycubes_stim086_2_4_3_2.obj	ordered	True	500	0.1442571431398391	0.074870079755783	-0.250139445066452
sub-92	1	1	18	10	10	trained	passive	none	0	0	0	100	100	1	mirror	3000	3000	0	1000	500	8000	136000	144000	False	0	1	polycubes_stim010_3_2_3_2.obj	polycubes_stim010_3_2_3_2.obj	ordered	True	500	0.2068538069725036	-0.0850536525249481	-0.0865697562694549
sub-92	1	1	19	58	10	novel_baseline	passive	none	0	0	0	150	-150	-1	mirror	3000	3000	0	1000	500	8000	144000	152000	False	0	1	polycubes_stim058_2_4_2_2.obj	polycubes_stim058_2_4_2_2.obj	ordered	True	500	-0.1029457747936248	0.1168616861104965	-0.0623216293752193
sub-92	1	1	20	40	11	trained	passive	none	0	0	0	150	150	1	mirror	3000	3000	0	1000	500	8000	152000	160000	True	5000	1	polycubes_stim040_3_4_2_2.obj	polycubes_stim040_3_4_2_2.obj	ordered	True	500	0.2863635420799255	-0.3988862931728363	0.2777469754219055
sub-92	1	1	21	94	12	novel_baseline	passive	none	0	0	0	100	-100	-1	same	3000	3000	0	1000	500	8000	165000	173000	False	0	1	polycubes_stim094_4_2_3_3.obj	polycubes_stim094_4_2_3_3.obj	ordered	True	500	-0.2253549098968505	0.1514138877391815	0.0112233087420463
sub-92	1	1	22	51	11	novel_baseline	passive	none	0	0	0	100	100	1	mirror	3000	3000	0	1000	500	8000	173000	181000	False	0	1	polycubes_stim051_3_3_3_2.obj	polycubes_stim051_3_3_3_2.obj	ordered	True	500	-0.4960487484931946	0.3255719244480133	0.0356204509735107
sub-92	1	1	23	52	9	trained	passive	none	0	0	0	100	100	1	same	3000	3000	0	1000	500	8000	181000	189000	False	0	1	polycubes_stim052_2_3_2_2.obj	polycubes_stim052_2_3_2_2.obj	ordered	True	500	0.1407453715801239	-0.1143845692276954	0.0210188552737236
sub-92	1	1	24	137	12	trained	passive	none	0	0	0	50	-50	-1	same	3000	3000	0	1000	500	8000	189000	197000	False	0	1	polycubes_stim137_4_2_3_3.obj	polycubes_stim137_4_2_3_3.obj	ordered	True	500	-0.2218942791223526	0.3425996005535126	-0.2626148462295532
sub-92	1	1	25	18	10	novel_baseline	passive	none	0	0	0	0	0	0	same	3000	3000	0	1000	500	8000	197000	205000	False	0	1	polycubes_stim018_2_3_2_3.obj	polycubes_stim018_2_3_2_3.obj	ordered	True	500	-0.2773351371288299	0.0969896912574768	0.1401709914207458
sub-92	1	1	26	155	12	trained	passive	none	0	0	0	100	-100	-1	same	3000	3000	0	1000	500	8000	205000	213000	False	0	1	polycubes_stim155_2_4_4_2.obj	polycubes_stim155_2_4_4_2.obj	ordered	True	500	-0.2236339151859283	-0.2646830976009369	0.5979524850845337
sub-92	1	1	27	64	10	novel_baseline	passive	none	0	0	0	150	-150	-1	same	3000	3000	0	1000	500	8000	213000	221000	False	0	1	polycubes_stim064_3_3_2_2.obj	polycubes_stim064_3_3_2_2.obj	ordered	True	500	-0.2963408827781677	0.2370860129594802	-0.038949429988861
sub-92	1	1	28	182	11	novel_baseline	passive	none	0	0	0	150	150	1	mirror	3000	3000	0	1000	500	8000	221000	229000	False	0	1	polycubes_stim182_2_3_3_3.obj	polycubes_stim182_2_3_3_3.obj	ordered	True	500	-0.129921555519104	0.5251925587654114	-0.6128131151199341
sub-92	1	1	29	121	10	trained	passive	none	0	0	0	50	-50	-1	mirror	3000	3000	0	1000	500	8000	229000	237000	False	0	1	polycubes_stim121_2_4_2_2.obj	polycubes_stim121_2_4_2_2.obj	ordered	True	500	-0.6469041109085083	0.4469183981418609	0.0148659646511077
sub-92	1	1	30	197	12	trained	passive	none	0	0	0	150	150	1	same	3000	3000	0	1000	500	8000	237000	245000	False	0	1	polycubes_stim197_2_4_4_2.obj	polycubes_stim197_2_4_4_2.obj	ordered	True	500	0.0795948356389999	-0.2001010328531265	0.2033908367156982
sub-92	1	1	31	62	10	trained	passive	none	0	0	0	150	150	1	same	3000	3000	0	1000	500	8000	245000	253000	False	0	1	polycubes_stim062_2_4_2_2.obj	polycubes_stim062_2_4_2_2.obj	ordered	True	500	0.188808798789978	-0.0553459823131561	-0.1105377525091171
sub-92	1	1	32	117	10	novel_baseline	passive	none	0	0	0	50	50	1	mirror	3000	3000	0	1000	500	8000	253000	261000	False	0	1	polycubes_stim117_2_2_3_3.obj	polycubes_stim117_2_2_3_3.obj	ordered	True	500	-0.3864472806453705	-0.0283350925892591	0.4265191853046417
sub-92	1	1	33	71	9	trained	passive	none	0	0	0	100	-100	-1	mirror	3000	3000	0	1000	500	8000	261000	269000	False	0	1	polycubes_stim071_2_2_2_3.obj	polycubes_stim071_2_2_2_3.obj	ordered	True	500	0.4834429025650024	-0.4838185906410217	0.2007800191640854
sub-92	1	1	34	97	11	novel_baseline	passive	none	0	0	0	0	0	0	mirror	3000	3000	0	1000	500	8000	269000	277000	False	0	1	polycubes_stim097_2_3_2_4.obj	polycubes_stim097_2_3_2_4.obj	ordered	True	500	0.3474240899085998	0.0697081312537193	-0.4460062980651855
sub-92	1	1	35	114	12	trained	passive	none	0	0	0	0	0	0	same	3000	3000	0	1000	500	8000	277000	285000	False	0	1	polycubes_stim114_2_4_3_3.obj	polycubes_stim114_2_4_3_3.obj	ordered	True	500	0.3063069581985473	-0.4942117929458618	0.3926141858100891
sub-92	1	1	36	175	12	trained	passive	none	0	0	0	50	50	1	same	3000	3000	0	1000	500	8000	285000	293000	False	0	1	polycubes_stim175_2_3_3_4.obj	polycubes_stim175_2_3_3_4.obj	ordered	True	500	0.772771418094635	0.1902472078800201	-1.0418217182159424
sub-92	1	1	37	30	10	trained	passive	none	0	0	0	0	0	0	mirror	3000	3000	0	1000	500	8000	293000	301000	False	0	1	polycubes_stim030_2_2_4_2.obj	polycubes_stim030_2_2_4_2.obj	ordered	True	500	0.1242406293749809	-0.3326935768127441	0.3462592363357544
sub-92	1	1	38	61	9	novel_baseline	passive	none	0	0	0	0	0	0	mirror	3000	3000	0	1000	500	8000	301000	309000	False	0	1	polycubes_stim061_2_2_2_3.obj	polycubes_stim061_2_2_2_3.obj	ordered	True	500	0.2438110709190368	-0.1792860478162765	0.0097377225756645
sub-92	1	1	39	191	12	trained	passive	none	0	0	0	50	50	1	same	3000	3000	0	1000	500	8000	309000	317000	False	0	1	polycubes_stim191_4_2_2_4.obj	polycubes_stim191_4_2_2_4.obj	ordered	True	500	0.860024094581604	-0.2199969291687011	-0.5489014387130737
sub-92	1	1	40	55	10	novel_baseline	passive	none	0	0	0	150	150	1	same	3000	3000	0	1000	500	8000	317000	325000	True	5000	1	polycubes_stim055_2_3_2_3.obj	polycubes_stim055_2_3_2_3.obj	ordered	True	500	0.2853732109069824	0.0650542080402374	-0.3773737847805023
sub-92	1	1	41	33	12	trained	passive	none	0	0	0	0	0	0	mirror	3000	3000	0	1000	500	8000	330000	338000	False	0	1	polycubes_stim033_4_2_3_3.obj	polycubes_stim033_4_2_3_3.obj	ordered	True	500	0.2503888010978699	0.1008932217955589	-0.3930734097957611
sub-92	1	1	42	156	12	trained	passive	none	0	0	0	0	0	0	same	3000	3000	0	1000	500	8000	338000	346000	False	0	1	polycubes_stim156_3_2_4_3.obj	polycubes_stim156_3_2_4_3.obj	ordered	True	500	0.5716012120246887	0.3088111281394958	-1.0083261728286743
sub-92	1	1	43	133	11	trained	passive	none	0	0	0	100	-100	-1	mirror	3000	3000	0	1000	500	8000	346000	354000	False	0	1	polycubes_stim133_3_2_2_4.obj	polycubes_stim133_3_2_2_4.obj	ordered	True	500	-0.6504398584365845	-0.2732298374176025	1.036845326423645
sub-92	1	1	44	161	11	novel_baseline	passive	none	0	0	0	50	50	1	same	3000	3000	0	1000	500	8000	354000	362000	False	0	1	polycubes_stim161_2_3_4_2.obj	polycubes_stim161_2_3_4_2.obj	ordered	True	500	0.2878263294696808	0.1538728028535843	-0.5054354071617126
sub-92	1	1	45	119	11	novel_baseline	passive	none	0	0	0	100	-100	-1	mirror	3000	3000	0	1000	500	8000	362000	370000	False	0	1	polycubes_stim119_2_3_3_3.obj	polycubes_stim119_2_3_3_3.obj	ordered	True	500	-0.0796477794647216	0.1699966937303543	-0.1607638895511627
