sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angular_disparity	signed_angle	direction	same_mirror	stim1_dur_ms	stim2_dur_ms	response_window_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-90	1	2	1	191	12	trained	active_sen	none	0	0		150	150	1	mirror	6000	3000	0	1000	500	11000	0	11000	False	0	1	polycubes_stim191_4_2_2_4.obj	polycubes_stim191_4_2_2_4.obj	ordered	True	500	0.860024094581604	-0.2199969291687011	-0.5489014387130737
sub-90	1	2	2	37	10	novel_1	active_sen	none	0	0		50	-50	-1	same	6000	3000	0	1000	500	11000	11000	22000	False	0	1	polycubes_stim037_4_2_2_2.obj	polycubes_stim037_4_2_2_2.obj	ordered	True	500	0.5638463497161865	-0.252026230096817	-0.2074273973703384
sub-90	1	2	3	126	11	novel_1	active_sen	none	0	0		0	0	0	mirror	6000	3000	0	1000	500	11000	22000	33000	False	0	1	polycubes_stim126_3_3_3_2.obj	polycubes_stim126_3_3_3_2.obj	ordered	True	500	-0.0786870941519737	-0.1011543646454811	0.2217409908771515
sub-90	1	2	4	149	12	trained	active_sen	none	0	0		100	-100	-1	same	6000	3000	0	1000	500	11000	33000	44000	False	0	1	polycubes_stim149_2_4_4_2.obj	polycubes_stim149_2_4_4_2.obj	ordered	True	500	0.5072777271270752	-0.3027008473873138	-0.0791940689086914
sub-90	1	2	5	1	9	trained	active_sen	none	0	0		150	-150	-1	mirror	6000	3000	0	1000	500	11000	44000	55000	False	0	1	polycubes_stim001_2_2_3_2.obj	polycubes_stim001_2_2_3_2.obj	ordered	True	500	0.1274353861808776	0.0609298646450042	-0.2136032432317733
sub-90	1	2	6	82	10	novel_1	active_sen	none	0	0		0	0	0	same	6000	3000	0	1000	500	11000	55000	66000	False	0	1	polycubes_stim082_3_3_2_2.obj	polycubes_stim082_3_3_2_2.obj	ordered	True	500	-0.57307368516922	0.4369400143623352	-0.0448528826236724
sub-90	1	2	7	63	11	novel_1	active_sen	none	0	0		150	-150	-1	same	6000	3000	0	1000	500	11000	66000	77000	False	0	1	polycubes_stim063_3_3_2_3.obj	polycubes_stim063_3_3_2_3.obj	ordered	True	500	0.7639788389205933	-0.3984919488430023	-0.2004260122776031
sub-90	1	2	8	148	11	trained	active_sen	none	0	0		0	0	0	mirror	6000	3000	0	1000	500	11000	77000	88000	False	0	1	polycubes_stim148_2_4_2_3.obj	polycubes_stim148_2_4_2_3.obj	ordered	True	500	0.2289154827594757	-0.7697283625602722	0.8596450090408325
sub-90	1	2	9	108	12	trained	active_sen	none	0	0		50	-50	-1	same	6000	3000	0	1000	500	11000	88000	99000	False	0	1	polycubes_stim108_3_4_3_2.obj	polycubes_stim108_3_4_3_2.obj	ordered	True	500	0.0665522664785385	-0.3822377622127533	0.4740136563777923
sub-90	1	2	10	206	12	novel_1	active_sen	none	0	0		50	-50	-1	mirror	6000	3000	0	1000	500	11000	99000	110000	False	0	1	polycubes_stim206_2_4_2_4.obj	polycubes_stim206_2_4_2_4.obj	ordered	True	500	1.002625823020935	-0.9293920397758484	0.311733216047287
sub-90	1	2	11	35	10	trained	active_sen	none	0	0		0	0	0	same	6000	3000	0	1000	500	11000	110000	121000	False	0	1	polycubes_stim035_2_3_2_3.obj	polycubes_stim035_2_3_2_3.obj	ordered	True	500	0.2025383710861206	-0.4619344174861908	0.4507356882095337
sub-90	1	2	12	165	12	novel_1	active_sen	none	0	0		100	100	1	mirror	6000	3000	0	1000	500	11000	121000	132000	False	0	1	polycubes_stim165_4_3_3_2.obj	polycubes_stim165_4_3_3_2.obj	ordered	True	500	-0.2940860688686371	0.2539620995521545	-0.0650706142187118
sub-90	1	2	13	96	10	trained	active_sen	none	0	0		100	100	1	same	6000	3000	0	1000	500	11000	132000	143000	False	0	1	polycubes_stim096_2_2_2_4.obj	polycubes_stim096_2_2_2_4.obj	ordered	True	500	0.3359131515026092	-0.2850106358528137	0.0671528130769729
sub-90	1	2	14	188	12	novel_1	active_sen	none	0	0		100	-100	-1	mirror	6000	3000	0	1000	500	11000	143000	154000	False	0	1	polycubes_stim188_4_2_4_2.obj	polycubes_stim188_4_2_4_2.obj	ordered	True	500	-0.3140657544136047	0.3025632500648498	-0.1138233765959739
sub-90	1	2	15	167	12	novel_1	active_sen	none	0	0		150	150	1	same	6000	3000	0	1000	500	11000	154000	165000	False	0	1	polycubes_stim167_4_4_2_2.obj	polycubes_stim167_4_4_2_2.obj	ordered	True	500	-0.051373466849327	-0.1499683856964111	0.2634608149528503
sub-90	1	2	16	199	12	novel_1	active_sen	none	0	0		150	150	1	mirror	6000	3000	0	1000	500	11000	165000	176000	False	0	1	polycubes_stim199_3_4_3_2.obj	polycubes_stim199_3_4_3_2.obj	ordered	True	500	-0.1674259603023529	0.1212026104331016	-0.0039804354310035
sub-90	1	2	17	70	11	novel_1	active_sen	none	0	0		0	0	0	same	6000	3000	0	1000	500	11000	176000	187000	False	0	1	polycubes_stim070_2_3_4_2.obj	polycubes_stim070_2_3_4_2.obj	ordered	True	500	0.253402829170227	0.1803537905216217	-0.5084616541862488
sub-90	1	2	18	158	12	trained	active_sen	none	0	0		150	150	1	same	6000	3000	0	1000	500	11000	187000	198000	False	0	1	polycubes_stim158_2_2_4_4.obj	polycubes_stim158_2_2_4_4.obj	ordered	True	500	-0.1354159712791443	-0.1448497176170349	0.3402644693851471
sub-90	1	2	19	79	11	novel_1	active_sen	none	0	0		0	0	0	mirror	6000	3000	0	1000	500	11000	198000	209000	False	0	1	polycubes_stim079_3_3_2_3.obj	polycubes_stim079_3_3_2_3.obj	ordered	True	500	0.473305881023407	-0.3887032866477966	0.0764036774635315
sub-90	1	2	20	86	11	novel_1	active_sen	none	0	0		100	-100	-1	same	6000	3000	0	1000	500	11000	209000	220000	True	5000	1	polycubes_stim086_2_4_3_2.obj	polycubes_stim086_2_4_3_2.obj	ordered	True	500	0.1442571431398391	0.074870079755783	-0.250139445066452
sub-90	1	2	21	47	10	novel_1	active_sen	none	0	0		100	-100	-1	same	6000	3000	0	1000	500	11000	225000	236000	False	0	1	polycubes_stim047_3_2_3_2.obj	polycubes_stim047_3_2_3_2.obj	ordered	True	500	-0.1685122549533844	-0.1653514802455902	0.4023546278476715
sub-90	1	2	22	69	11	novel_1	active_sen	none	0	0		100	100	1	same	6000	3000	0	1000	500	11000	236000	247000	False	0	1	polycubes_stim069_2_3_4_2.obj	polycubes_stim069_2_3_4_2.obj	ordered	True	500	0.3907771110534668	-0.3443238139152527	0.0961703360080719
sub-90	1	2	23	163	12	novel_1	active_sen	none	0	0		0	0	0	same	6000	3000	0	1000	500	11000	247000	258000	False	0	1	polycubes_stim163_4_2_3_3.obj	polycubes_stim163_4_2_3_3.obj	ordered	True	500	0.7052705883979797	-0.1612925976514816	-0.4771683812141418
