sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angular_disparity	signed_angle	direction	same_mirror	stim1_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-12	3	2	1	166	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	0	3750	False	0	1	polycubes_stim166_3_3_3_3.obj	ordered	False	0	-0.0605869889259338	0.6451382637023926	-0.8517764806747437
sub-12	3	2	2	185	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	3750	7500	False	0	1	polycubes_stim185_2_4_3_3.obj	ordered	False	0	0.5964540243148804	-0.1956858485937118	-0.3197124004364013
sub-12	3	2	3	50	10	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	7500	11250	False	0	1	polycubes_stim050_2_2_2_4.obj	ordered	False	0	-0.2310848236083984	-0.0302162207663059	0.2738170325756073
sub-12	3	2	4	184	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	11250	15000	False	0	1	polycubes_stim184_2_4_2_3.obj	ordered	False	0	-0.0403886437416076	0.7218032479286194	-0.9803955554962158
sub-12	3	2	5	128	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	15000	18750	False	0	1	polycubes_stim128_4_4_2_2.obj	ordered	False	0	-0.2279359847307205	-0.1800999194383621	0.4826357960700989
sub-12	3	2	6	18	10	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	18750	22500	False	0	1	polycubes_stim018_2_3_2_3.obj	ordered	False	0	-0.2773351371288299	0.0969896912574768	0.1401709914207458
sub-12	3	2	7	60	11	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	22500	26250	False	0	1	polycubes_stim060_3_2_3_3.obj	ordered	False	0	0.0935092717409133	0.2051420658826828	-0.3836240172386169
sub-12	3	2	8	16	9	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	26250	30000	False	0	1	polycubes_stim016_2_2_3_2.obj	ordered	False	0	-0.1685564517974853	0.3604185283184051	-0.3411524295806885
sub-12	3	2	9	12	10	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	30000	33750	False	0	1	polycubes_stim012_4_2_2_2.obj	ordered	False	0	-0.7455081939697266	0.5495335459709167	-0.0316497087478637
sub-12	3	2	10	215	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	33750	37500	False	0	1	polycubes_stim215_3_3_2_4.obj	ordered	False	0	0.969713568687439	-0.3194439113140106	-0.5179516077041626
sub-12	3	2	11	168	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	37500	41250	False	0	1	polycubes_stim168_2_4_4_2.obj	ordered	False	0	0.4520326852798462	-0.6916199922561646	0.5260658860206604
sub-12	3	2	12	152	11	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	41250	45000	False	0	1	polycubes_stim152_2_3_2_4.obj	ordered	False	0	-0.2483074963092804	-0.1362222880125045	0.4409549534320831
sub-12	3	2	13	98	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	45000	48750	False	0	1	polycubes_stim098_2_3_2_4.obj	ordered	False	0	-0.2669175267219543	0.5305414795875549	-0.4833815991878509
sub-12	3	2	14	157	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	48750	52500	False	0	1	polycubes_stim157_2_4_3_2.obj	ordered	False	0	-0.3224647939205169	0.4587445855140686	-0.3262981474399566
sub-12	3	2	15	72	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	52500	56250	False	0	1	polycubes_stim072_3_4_2_2.obj	ordered	False	0	0.5510143637657166	0.0584829151630401	-0.6337217092514038
sub-12	3	2	16	153	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	56250	60000	False	0	1	polycubes_stim153_3_3_3_3.obj	ordered	False	0	0.3974649012088775	-0.1756386160850525	-0.1490743160247802
sub-12	3	2	17	192	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	60000	63750	False	0	1	polycubes_stim192_4_4_2_2.obj	ordered	False	0	-0.5281376838684082	0.5874032974243164	-0.3025761544704437
sub-12	3	2	18	135	11	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	63750	67500	False	0	1	polycubes_stim135_2_2_4_3.obj	ordered	False	0	-0.5325503945350647	-4.642613203031942e-05	0.532616138458252
sub-12	3	2	19	15	9	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	67500	71250	False	0	1	polycubes_stim015_2_2_3_2.obj	ordered	False	0	-0.16619773209095	-0.2325808256864547	0.4951167106628418
sub-12	3	2	20	213	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	71250	75000	False	0	1	polycubes_stim213_2_4_2_4.obj	ordered	False	0	-0.9886188507080078	0.1365023702383041	0.7955753207206726
sub-12	3	2	21	96	10	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	75000	78750	False	0	1	polycubes_stim096_2_2_2_4.obj	ordered	False	0	0.3359131515026092	-0.2850106358528137	0.0671528130769729
sub-12	3	2	22	24	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	78750	82500	False	0	1	polycubes_stim024_2_4_2_3.obj	ordered	False	0	-0.0618884786963462	-0.0488393045961856	0.130957692861557
sub-12	3	2	23	155	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	82500	86250	False	0	1	polycubes_stim155_2_4_4_2.obj	ordered	False	0	-0.2236339151859283	-0.2646830976009369	0.5979524850845337
sub-12	3	2	24	21	9	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	86250	90000	False	0	1	polycubes_stim021_3_2_2_2.obj	ordered	False	0	0.3527217805385589	-0.4713424146175384	0.3138571679592132
sub-12	3	2	25	190	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	90000	93750	False	0	1	polycubes_stim190_2_2_3_4.obj	ordered	False	0	0.0453118532896041	-0.3725363314151764	0.4815342128276825
sub-12	3	2	26	89	10	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	93750	97500	False	0	1	polycubes_stim089_2_2_3_3.obj	ordered	False	0	0.2151160985231399	-0.2974088788032532	0.2054836601018905
sub-12	3	2	27	105	10	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	97500	101250	False	0	1	polycubes_stim105_2_2_4_2.obj	ordered	False	0	0.3093592226505279	-0.0364178642630577	-0.2578566074371338
sub-12	3	2	28	33	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	101250	105000	False	0	1	polycubes_stim033_4_2_3_3.obj	ordered	False	0	0.2503888010978699	0.1008932217955589	-0.3930734097957611
sub-12	3	2	29	214	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	105000	108750	False	0	1	polycubes_stim214_2_4_3_3.obj	ordered	False	0	-0.8654658794403076	-0.0123692955821752	0.8829587697982788
sub-12	3	2	30	144	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	108750	112500	False	0	1	polycubes_stim144_4_3_3_2.obj	ordered	False	0	-0.0312116742134094	0.291191428899765	-0.3805952668190002
sub-12	3	2	31	218	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	112500	116250	False	0	1	polycubes_stim218_4_3_3_2.obj	ordered	False	0	-0.6466888785362244	-0.102816641330719	0.7920936346054077
sub-12	3	2	32	140	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	116250	120000	False	0	1	polycubes_stim140_4_2_3_3.obj	ordered	False	0	-0.4416289925575256	-0.1876648068428039	0.7070271968841553
