sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angle	stim2_orientation	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-02	2	3	1	170	12	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	0	8000	False	0	1	polycubes_stim170_2_4_4_2.obj	polycubes_stim170_2_4_4_2.obj	ordered	True	500	0.1766922324895858	-0.3181663751602173	0.2732630670070648
sub-02	2	3	2	93	12	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	8000	16000	False	0	1	polycubes_stim93_3_2_4_3.obj	polycubes_stim93_3_2_4_3.obj	ordered	True	500	-0.6297644376754761	-0.0104610584676265	0.6445586085319519
sub-02	2	3	3	181	12	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	16000	24000	False	0	1	polycubes_stim181_4_2_3_3.obj	polycubes_stim181_4_2_3_3.obj	ordered	True	500	-0.09908327460289	0.5859585404396057	-0.7295874357223511
sub-02	2	3	4	157	12	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	24000	32000	False	0	1	polycubes_stim157_2_4_2_4.obj	polycubes_stim157_2_4_2_4.obj	ordered	True	500	-0.9403451681137084	0.8669259548187256	-0.2856734991073608
sub-02	2	3	5	189	12	training_only	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	32000	40000	False	0	1	polycubes_stim189_2_3_4_3.obj	polycubes_stim189_2_3_4_3.obj	ordered	True	500	0.4043048024177551	-0.1267796754837036	-0.225011259317398
sub-02	2	3	6	107	11	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	40000	48000	False	0	1	polycubes_stim107_2_3_4_2.obj	polycubes_stim107_2_3_4_2.obj	ordered	True	500	-0.5412765741348267	0.2377405911684036	0.2050605118274688
sub-02	2	3	7	7	10	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	48000	56000	False	0	1	polycubes_stim7_3_2_3_2.obj	polycubes_stim7_3_2_3_2.obj	ordered	True	500	0.1615893095731735	-0.5056192874908447	0.5534645318984985
sub-02	2	3	8	172	12	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	56000	64000	False	0	1	polycubes_stim172_2_3_3_4.obj	polycubes_stim172_2_3_3_4.obj	ordered	True	500	0.1424962133169174	0.2653572857379913	-0.5177682042121887
sub-02	2	3	9	162	12	trained_shared	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	64000	72000	False	0	1	polycubes_stim162_2_4_2_4.obj	polycubes_stim162_2_4_2_4.obj	ordered	True	500	-0.5036996603012085	0.0234247390180826	0.4705720841884613
sub-02	2	3	10	67	11	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	72000	80000	False	0	1	polycubes_stim67_3_2_2_4.obj	polycubes_stim67_3_2_2_4.obj	ordered	True	500	-0.0389313697814941	-0.4943221807479858	0.7380086183547974
sub-02	2	3	11	140	11	training_only	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	80000	88000	False	0	1	polycubes_stim140_4_2_2_3.obj	polycubes_stim140_4_2_2_3.obj	ordered	True	500	-0.5071146488189697	0.5891845226287842	-0.3261182904243469
sub-02	2	3	12	177	12	trained_shared	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	88000	96000	False	0	1	polycubes_stim177_3_2_4_3.obj	polycubes_stim177_3_2_4_3.obj	ordered	True	500	-0.6255555152893066	-0.0618709065020084	0.7130542397499084
sub-02	2	3	13	61	12	training_only	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	96000	104000	False	0	1	polycubes_stim61_4_2_2_4.obj	polycubes_stim61_4_2_2_4.obj	ordered	True	500	0.458508163690567	-0.1196419075131416	-0.2893089354038238
sub-02	2	3	14	143	11	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	104000	112000	False	0	1	polycubes_stim143_2_4_2_3.obj	polycubes_stim143_2_4_2_3.obj	ordered	True	500	-0.2104437053203582	-0.0164965186268091	0.2337733060121536
sub-02	2	3	15	93	12	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	112000	120000	False	0	1	polycubes_stim93_3_2_4_3.obj	polycubes_stim93_3_2_4_3.obj	ordered	True	500	-0.6297644376754761	-0.0104610584676265	0.6445586085319519
sub-02	2	3	16	157	12	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	120000	128000	False	0	1	polycubes_stim157_2_4_2_4.obj	polycubes_stim157_2_4_2_4.obj	ordered	True	500	-0.9403451681137084	0.8669259548187256	-0.2856734991073608
