sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angle	stim2_orientation	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-02	2	4	1	196	12	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	0	8000	False	0	1	polycubes_stim196_2_4_3_3.obj	polycubes_stim196_2_4_3_3.obj	ordered	True	500	-0.1724694669246673	0.0829080194234848	0.0552198141813278
sub-02	2	4	2	94	10	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	8000	16000	False	0	1	polycubes_stim94_2_3_2_3.obj	polycubes_stim94_2_3_2_3.obj	ordered	True	500	0.0501408874988555	0.2612273693084717	-0.4195722937583923
sub-02	2	4	3	67	11	trained_shared	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	16000	24000	False	0	1	polycubes_stim67_3_2_2_4.obj	polycubes_stim67_3_2_2_4.obj	ordered	True	500	-0.0389313697814941	-0.4943221807479858	0.7380086183547974
sub-02	2	4	4	189	12	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	24000	32000	False	0	1	polycubes_stim189_2_3_4_3.obj	polycubes_stim189_2_3_4_3.obj	ordered	True	500	0.4043048024177551	-0.1267796754837036	-0.225011259317398
sub-02	2	4	5	145	12	training_only	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	32000	40000	False	0	1	polycubes_stim145_4_4_2_2.obj	polycubes_stim145_4_4_2_2.obj	ordered	True	500	0.2970128059387207	-0.2049803733825683	-0.0071267336606979
sub-02	2	4	6	77	11	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	40000	48000	False	0	1	polycubes_stim77_3_2_3_3.obj	polycubes_stim77_3_2_3_3.obj	ordered	True	500	-0.0483695492148399	0.185523122549057	-0.2139998227357864
sub-02	2	4	7	138	12	trained_shared	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	48000	56000	False	0	1	polycubes_stim138_3_3_2_4.obj	polycubes_stim138_3_3_2_4.obj	ordered	True	500	0.5026665329933167	-0.3019555807113647	-0.0756367892026901
sub-02	2	4	8	163	11	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	56000	64000	False	0	1	polycubes_stim163_3_2_2_4.obj	polycubes_stim163_3_2_2_4.obj	ordered	True	500	-0.702239453792572	0.6396045684814453	-0.2022981494665146
sub-02	2	4	9	138	12	trained_shared	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	64000	72000	False	0	1	polycubes_stim138_3_3_2_4.obj	polycubes_stim138_3_3_2_4.obj	ordered	True	500	0.5026665329933167	-0.3019555807113647	-0.0756367892026901
sub-02	2	4	10	2	12	trained_shared	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	72000	80000	False	0	1	polycubes_stim2_4_2_4_2.obj	polycubes_stim2_4_2_4_2.obj	ordered	True	500	0.0230938792228698	-0.4288407862186432	0.5833786725997925
sub-02	2	4	11	125	11	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	80000	88000	False	0	1	polycubes_stim125_2_3_2_4.obj	polycubes_stim125_2_3_2_4.obj	ordered	True	500	0.3548299074172973	-0.284124344587326	0.0469826459884643
sub-02	2	4	12	155	12	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	88000	96000	False	0	1	polycubes_stim155_4_3_3_2.obj	polycubes_stim155_4_3_3_2.obj	ordered	True	500	0.289680004119873	0.2557510435581207	-0.651366651058197
sub-02	2	4	13	36	10	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	96000	104000	False	0	1	polycubes_stim36_2_2_2_4.obj	polycubes_stim36_2_2_2_4.obj	ordered	True	500	0.730158269405365	-0.5994973182678223	0.1176591217517852
sub-02	2	4	14	139	11	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	104000	112000	False	0	1	polycubes_stim139_2_4_3_2.obj	polycubes_stim139_2_4_3_2.obj	ordered	True	500	0.4660137295722961	0.1890569031238556	-0.7333806753158569
sub-02	2	4	15	166	12	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	112000	120000	False	0	1	polycubes_stim166_3_2_4_3.obj	polycubes_stim166_3_2_4_3.obj	ordered	True	500	0.070413589477539	0.4807792603969574	-0.7503383159637451
sub-02	2	4	16	73	11	training_only	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	120000	128000	False	0	1	polycubes_stim73_4_3_2_2.obj	polycubes_stim73_4_3_2_2.obj	ordered	True	500	0.0022512748837471	0.0705841183662414	-0.1020723134279251
sub-02	2	4	17	21	10	training_only	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	128000	136000	False	0	1	polycubes_stim21_3_2_2_3.obj	polycubes_stim21_3_2_2_3.obj	ordered	True	500	0.2258499264717102	-0.0345548950135707	-0.1769819259643554
sub-02	2	4	18	83	10	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	136000	144000	False	0	1	polycubes_stim83_2_3_3_2.obj	polycubes_stim83_2_3_3_2.obj	ordered	True	500	0.4296525716781616	-0.2365750521421432	-0.0950848907232284
sub-02	2	4	19	109	11	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	144000	152000	False	0	1	polycubes_stim109_3_2_3_3.obj	polycubes_stim109_3_2_3_3.obj	ordered	True	500	0.582135796546936	-0.3514148294925689	-0.0851600766181945
sub-02	2	4	20	143	11	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	152000	160000	True	5000	1	polycubes_stim143_2_4_2_3.obj	polycubes_stim143_2_4_2_3.obj	ordered	True	500	-0.2104437053203582	-0.0164965186268091	0.2337733060121536
sub-02	2	4	21	139	11	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	165000	173000	False	0	1	polycubes_stim139_2_4_3_2.obj	polycubes_stim139_2_4_3_2.obj	ordered	True	500	0.4660137295722961	0.1890569031238556	-0.7333806753158569
sub-02	2	4	22	130	11	trained_shared	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	173000	181000	False	0	1	polycubes_stim130_2_2_3_4.obj	polycubes_stim130_2_2_3_4.obj	ordered	True	500	-0.7043190598487854	0.925428032875061	-0.604434072971344
sub-02	2	4	23	172	12	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	181000	189000	False	0	1	polycubes_stim172_2_3_3_4.obj	polycubes_stim172_2_3_3_4.obj	ordered	True	500	0.1424962133169174	0.2653572857379913	-0.5177682042121887
sub-02	2	4	24	158	12	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	189000	197000	False	0	1	polycubes_stim158_4_2_3_3.obj	polycubes_stim158_4_2_3_3.obj	ordered	True	500	0.0288359522819519	0.0713896453380584	-0.1297961771488189
sub-02	2	4	25	33	11	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	197000	205000	False	0	1	polycubes_stim33_2_4_2_3.obj	polycubes_stim33_2_4_2_3.obj	ordered	True	500	-0.5895399451255798	0.3023256659507751	0.1619868576526641
sub-02	2	4	26	14	10	trained_shared	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	205000	213000	False	0	1	polycubes_stim14_2_3_3_2.obj	polycubes_stim14_2_3_3_2.obj	ordered	True	500	0.1994445621967315	-0.1577601879835128	0.0236620679497718
sub-02	2	4	27	58	10	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	213000	221000	False	0	1	polycubes_stim58_2_2_3_3.obj	polycubes_stim58_2_2_3_3.obj	ordered	True	500	0.2677139937877655	-0.6389431357383728	0.6358882188796997
sub-02	2	4	28	37	10	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	221000	229000	False	0	1	polycubes_stim37_2_2_4_2.obj	polycubes_stim37_2_2_4_2.obj	ordered	True	500	-0.3999785780906677	0.3278098404407501	-0.063614621758461
sub-02	2	4	29	181	12	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	229000	237000	False	0	1	polycubes_stim181_4_2_3_3.obj	polycubes_stim181_4_2_3_3.obj	ordered	True	500	-0.09908327460289	0.5859585404396057	-0.7295874357223511
sub-02	2	4	30	2	12	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	237000	245000	False	0	1	polycubes_stim2_4_2_4_2.obj	polycubes_stim2_4_2_4_2.obj	ordered	True	500	0.0230938792228698	-0.4288407862186432	0.5833786725997925
sub-02	2	4	31	140	11	training_only	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	245000	253000	False	0	1	polycubes_stim140_4_2_2_3.obj	polycubes_stim140_4_2_2_3.obj	ordered	True	500	-0.5071146488189697	0.5891845226287842	-0.3261182904243469
sub-02	2	4	32	162	12	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	253000	261000	False	0	1	polycubes_stim162_2_4_2_4.obj	polycubes_stim162_2_4_2_4.obj	ordered	True	500	-0.5036996603012085	0.0234247390180826	0.4705720841884613
sub-02	2	4	33	84	11	trained_shared	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	261000	269000	False	0	1	polycubes_stim84_2_3_4_2.obj	polycubes_stim84_2_3_4_2.obj	ordered	True	500	-0.3802437782287597	0.0148988161236047	0.3591736853122711
sub-02	2	4	34	18	10	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	269000	277000	False	0	1	polycubes_stim18_2_4_2_2.obj	polycubes_stim18_2_4_2_2.obj	ordered	True	500	-0.137469470500946	0.1130673289299011	-0.022431906312704
sub-02	2	4	35	9	10	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	277000	285000	False	0	1	polycubes_stim9_4_2_2_2.obj	polycubes_stim9_4_2_2_2.obj	ordered	True	500	0.1073691248893737	0.3711905181407928	-0.6323119401931763
sub-02	2	4	36	172	12	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	285000	293000	False	0	1	polycubes_stim172_2_3_3_4.obj	polycubes_stim172_2_3_3_4.obj	ordered	True	500	0.1424962133169174	0.2653572857379913	-0.5177682042121887
sub-02	2	4	37	87	11	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	293000	301000	False	0	1	polycubes_stim87_3_3_2_3.obj	polycubes_stim87_3_3_2_3.obj	ordered	True	500	-0.2811429798603058	0.2883168160915375	-0.1265986561775207
sub-02	2	4	38	154	12	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	301000	309000	False	0	1	polycubes_stim154_4_3_3_2.obj	polycubes_stim154_4_3_3_2.obj	ordered	True	500	-0.1351147294044494	-0.4105779528617859	0.715759813785553
sub-02	2	4	39	93	12	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	309000	317000	False	0	1	polycubes_stim93_3_2_4_3.obj	polycubes_stim93_3_2_4_3.obj	ordered	True	500	-0.6297644376754761	-0.0104610584676265	0.6445586085319519
sub-02	2	4	40	99	12	training_only	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	317000	325000	True	5000	1	polycubes_stim99_2_2_4_4.obj	polycubes_stim99_2_2_4_4.obj	ordered	True	500	0.5816251039505005	-0.1352171152830124	-0.3903992176055908
sub-02	2	4	41	151	12	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	330000	338000	False	0	1	polycubes_stim151_4_3_3_2.obj	polycubes_stim151_4_3_3_2.obj	ordered	True	500	-0.5812807083129883	-0.0290585551410913	0.6223757266998291
sub-02	2	4	42	92	10	trained_shared	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	338000	346000	False	0	1	polycubes_stim92_2_2_3_3.obj	polycubes_stim92_2_2_3_3.obj	ordered	True	500	0.7158607244491577	-0.4725341796875	-0.0475963950157165
sub-02	2	4	43	52	10	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	346000	354000	False	0	1	polycubes_stim52_2_3_2_3.obj	polycubes_stim52_2_3_2_3.obj	ordered	True	500	0.7393448948860168	-0.0571873448789119	-0.6584697961807251
sub-02	2	4	44	189	12	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	354000	362000	False	0	1	polycubes_stim189_2_3_4_3.obj	polycubes_stim189_2_3_4_3.obj	ordered	True	500	0.4043048024177551	-0.1267796754837036	-0.225011259317398
sub-02	2	4	45	143	11	training_only	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	362000	370000	False	0	1	polycubes_stim143_2_4_2_3.obj	polycubes_stim143_2_4_2_3.obj	ordered	True	500	-0.2104437053203582	-0.0164965186268091	0.2337733060121536
sub-02	2	4	46	181	12	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	370000	378000	False	0	1	polycubes_stim181_4_2_3_3.obj	polycubes_stim181_4_2_3_3.obj	ordered	True	500	-0.09908327460289	0.5859585404396057	-0.7295874357223511
sub-02	2	4	47	174	12	training_only	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	378000	386000	False	0	1	polycubes_stim174_2_2_4_4.obj	polycubes_stim174_2_2_4_4.obj	ordered	True	500	0.0641494989395141	0.3761801421642303	-0.5961487293243408
sub-02	2	4	48	82	10	trained_shared	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	386000	394000	False	0	1	polycubes_stim82_2_2_4_2.obj	polycubes_stim82_2_2_4_2.obj	ordered	True	500	-0.4061295390129089	0.1265300214290619	0.2271890342235565
sub-02	2	4	49	89	10	training_only	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	394000	402000	False	0	1	polycubes_stim89_2_2_3_3.obj	polycubes_stim89_2_2_3_3.obj	ordered	True	500	-0.3799555897712707	0.0480975173413753	0.3119354248046875
