sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angle	stim2_orientation	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-02	1	2	1	166	12	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	0	8000	False	0	1	polycubes_stim166_3_2_4_3.obj	polycubes_stim166_3_2_4_3.obj	ordered	True	500	0.070413589477539	0.4807792603969574	-0.7503383159637451
sub-02	1	2	2	120	12	trained_shared	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	8000	16000	False	0	1	polycubes_stim120_4_2_2_4.obj	polycubes_stim120_4_2_2_4.obj	ordered	True	500	0.0475082695484161	0.4591912627220154	-0.6969029307365417
sub-02	1	2	3	162	12	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	16000	24000	False	0	1	polycubes_stim162_2_4_2_4.obj	polycubes_stim162_2_4_2_4.obj	ordered	True	500	-0.5036996603012085	0.0234247390180826	0.4705720841884613
sub-02	1	2	4	166	12	training_only	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	24000	32000	False	0	1	polycubes_stim166_3_2_4_3.obj	polycubes_stim166_3_2_4_3.obj	ordered	True	500	0.070413589477539	0.4807792603969574	-0.7503383159637451
sub-02	1	2	5	31	11	trained_shared	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	32000	40000	False	0	1	polycubes_stim31_2_3_3_3.obj	polycubes_stim31_2_3_3_3.obj	ordered	True	500	-0.1650114953517913	-0.0586565658450126	0.2479644268751144
sub-02	1	2	6	120	12	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	40000	48000	False	0	1	polycubes_stim120_4_2_2_4.obj	polycubes_stim120_4_2_2_4.obj	ordered	True	500	0.0475082695484161	0.4591912627220154	-0.6969029307365417
sub-02	1	2	7	189	12	training_only	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	48000	56000	False	0	1	polycubes_stim189_2_3_4_3.obj	polycubes_stim189_2_3_4_3.obj	ordered	True	500	0.4043048024177551	-0.1267796754837036	-0.225011259317398
sub-02	1	2	8	69	11	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	56000	64000	False	0	1	polycubes_stim69_3_2_2_4.obj	polycubes_stim69_3_2_2_4.obj	ordered	True	500	-0.1230262219905853	0.5296733975410461	-0.626045286655426
sub-02	1	2	9	83	10	trained_shared	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	64000	72000	False	0	1	polycubes_stim83_2_3_3_2.obj	polycubes_stim83_2_3_3_2.obj	ordered	True	500	0.4296525716781616	-0.2365750521421432	-0.0950848907232284
sub-02	1	2	10	154	12	training_only	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	72000	80000	False	0	1	polycubes_stim154_4_3_3_2.obj	polycubes_stim154_4_3_3_2.obj	ordered	True	500	-0.1351147294044494	-0.4105779528617859	0.715759813785553
sub-02	1	2	11	8	10	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	80000	88000	False	0	1	polycubes_stim8_3_3_2_2.obj	polycubes_stim8_3_3_2_2.obj	ordered	True	500	0.2942094206809997	-0.2445822060108184	0.051682099699974
sub-02	1	2	12	31	11	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	88000	96000	False	0	1	polycubes_stim31_2_3_3_3.obj	polycubes_stim31_2_3_3_3.obj	ordered	True	500	-0.1650114953517913	-0.0586565658450126	0.2479644268751144
sub-02	1	2	13	116	11	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	96000	104000	False	0	1	polycubes_stim116_2_3_4_2.obj	polycubes_stim116_2_3_4_2.obj	ordered	True	500	0.733151912689209	-0.0986182540655136	-0.5936846137046814
sub-02	1	2	14	156	11	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	104000	112000	False	0	1	polycubes_stim156_2_2_3_4.obj	polycubes_stim156_2_2_3_4.obj	ordered	True	500	-0.1904932409524917	0.4231513440608978	-0.407933235168457
sub-02	1	2	15	117	11	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	112000	120000	False	0	1	polycubes_stim117_2_3_2_4.obj	polycubes_stim117_2_3_2_4.obj	ordered	True	500	0.1264416873455047	-0.5687342882156372	0.6778702139854431
sub-02	1	2	16	159	12	training_only	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	120000	128000	False	0	1	polycubes_stim159_3_2_4_3.obj	polycubes_stim159_3_2_4_3.obj	ordered	True	500	0.1342762857675552	0.1998336911201477	-0.4168838858604431
sub-02	1	2	17	163	11	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	128000	136000	False	0	1	polycubes_stim163_3_2_2_4.obj	polycubes_stim163_3_2_2_4.obj	ordered	True	500	-0.702239453792572	0.6396045684814453	-0.2022981494665146
sub-02	1	2	18	6	12	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	136000	144000	False	0	1	polycubes_stim6_2_4_3_3.obj	polycubes_stim6_2_4_3_3.obj	ordered	True	500	-1.0293941497802734	0.7669797539710999	-0.05527925491333
sub-02	1	2	19	9	10	training_only	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	144000	152000	False	0	1	polycubes_stim9_4_2_2_2.obj	polycubes_stim9_4_2_2_2.obj	ordered	True	500	0.1073691248893737	0.3711905181407928	-0.6323119401931763
sub-02	1	2	20	15	10	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	152000	160000	True	5000	1	polycubes_stim15_3_2_3_2.obj	polycubes_stim15_3_2_3_2.obj	ordered	True	500	-0.0884102806448936	0.2790935337543487	-0.3062876760959625
sub-02	1	2	21	81	10	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	165000	173000	False	0	1	polycubes_stim81_2_3_3_2.obj	polycubes_stim81_2_3_3_2.obj	ordered	True	500	-0.2053629159927368	0.6806267499923706	-0.7571889162063599
sub-02	1	2	22	119	11	training_only	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	173000	181000	False	0	1	polycubes_stim119_2_3_3_3.obj	polycubes_stim119_2_3_3_3.obj	ordered	True	500	-0.8024835586547852	0.7381635904312134	-0.2414374947547912
sub-02	1	2	23	197	12	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	181000	189000	False	0	1	polycubes_stim197_4_2_2_4.obj	polycubes_stim197_4_2_2_4.obj	ordered	True	500	0.4592669606208801	-0.5598628520965576	0.3324987888336181
sub-02	1	2	24	73	11	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	189000	197000	False	0	1	polycubes_stim73_4_3_2_2.obj	polycubes_stim73_4_3_2_2.obj	ordered	True	500	0.0022512748837471	0.0705841183662414	-0.1020723134279251
sub-02	1	2	25	139	11	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	197000	205000	False	0	1	polycubes_stim139_2_4_3_2.obj	polycubes_stim139_2_4_3_2.obj	ordered	True	500	0.4660137295722961	0.1890569031238556	-0.7333806753158569
sub-02	1	2	26	10	11	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	205000	213000	False	0	1	polycubes_stim10_4_3_2_2.obj	polycubes_stim10_4_3_2_2.obj	ordered	True	500	0.7196640968322754	-0.1976436674594879	-0.4401537179946899
sub-02	1	2	27	170	12	trained_shared	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	213000	221000	False	0	1	polycubes_stim170_2_4_4_2.obj	polycubes_stim170_2_4_4_2.obj	ordered	True	500	0.1766922324895858	-0.3181663751602173	0.2732630670070648
sub-02	1	2	28	155	12	trained_shared	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	221000	229000	False	0	1	polycubes_stim155_4_3_3_2.obj	polycubes_stim155_4_3_3_2.obj	ordered	True	500	0.289680004119873	0.2557510435581207	-0.651366651058197
sub-02	1	2	29	83	10	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	229000	237000	False	0	1	polycubes_stim83_2_3_3_2.obj	polycubes_stim83_2_3_3_2.obj	ordered	True	500	0.4296525716781616	-0.2365750521421432	-0.0950848907232284
sub-02	1	2	30	97	11	training_only	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	237000	245000	False	0	1	polycubes_stim97_2_3_2_4.obj	polycubes_stim97_2_3_2_4.obj	ordered	True	500	0.9122020602226256	-0.1746038645505905	-0.6652748584747314
sub-02	1	2	31	181	12	training_only	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	245000	253000	False	0	1	polycubes_stim181_4_2_3_3.obj	polycubes_stim181_4_2_3_3.obj	ordered	True	500	-0.09908327460289	0.5859585404396057	-0.7295874357223511
sub-02	1	2	32	127	11	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	253000	261000	False	0	1	polycubes_stim127_2_4_2_3.obj	polycubes_stim127_2_4_2_3.obj	ordered	True	500	0.6675377488136292	-0.0120228929445147	-0.6505348682403564
sub-02	1	2	33	177	12	trained_shared	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	261000	269000	False	0	1	polycubes_stim177_3_2_4_3.obj	polycubes_stim177_3_2_4_3.obj	ordered	True	500	-0.6255555152893066	-0.0618709065020084	0.7130542397499084
sub-02	1	2	34	126	12	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	269000	277000	False	0	1	polycubes_stim126_3_2_3_4.obj	polycubes_stim126_3_2_3_4.obj	ordered	True	500	-0.8618884682655334	0.5092157125473022	0.1417486071586609
sub-02	1	2	35	162	12	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	277000	285000	False	0	1	polycubes_stim162_2_4_2_4.obj	polycubes_stim162_2_4_2_4.obj	ordered	True	500	-0.5036996603012085	0.0234247390180826	0.4705720841884613
sub-02	1	2	36	126	12	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	285000	293000	False	0	1	polycubes_stim126_3_2_3_4.obj	polycubes_stim126_3_2_3_4.obj	ordered	True	500	-0.8618884682655334	0.5092157125473022	0.1417486071586609
sub-02	1	2	37	9	10	training_only	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	293000	301000	False	0	1	polycubes_stim9_4_2_2_2.obj	polycubes_stim9_4_2_2_2.obj	ordered	True	500	0.1073691248893737	0.3711905181407928	-0.6323119401931763
sub-02	1	2	38	166	12	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	301000	309000	False	0	1	polycubes_stim166_3_2_4_3.obj	polycubes_stim166_3_2_4_3.obj	ordered	True	500	0.070413589477539	0.4807792603969574	-0.7503383159637451
sub-02	1	2	39	120	12	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	309000	317000	False	0	1	polycubes_stim120_4_2_2_4.obj	polycubes_stim120_4_2_2_4.obj	ordered	True	500	0.0475082695484161	0.4591912627220154	-0.6969029307365417
sub-02	1	2	40	47	10	training_only	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	317000	325000	True	5000	1	polycubes_stim47_4_2_2_2.obj	polycubes_stim47_4_2_2_2.obj	ordered	True	500	-0.6584856510162354	0.5506419539451599	-0.1202397644519805
sub-02	1	2	41	140	11	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	330000	338000	False	0	1	polycubes_stim140_4_2_2_3.obj	polycubes_stim140_4_2_2_3.obj	ordered	True	500	-0.5071146488189697	0.5891845226287842	-0.3261182904243469
sub-02	1	2	42	194	12	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	338000	346000	False	0	1	polycubes_stim194_2_3_4_3.obj	polycubes_stim194_2_3_4_3.obj	ordered	True	500	-0.2217558026313781	0.411987692117691	-0.3608828783035278
sub-02	1	2	43	127	11	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	346000	354000	False	0	1	polycubes_stim127_2_4_2_3.obj	polycubes_stim127_2_4_2_3.obj	ordered	True	500	0.6675377488136292	-0.0120228929445147	-0.6505348682403564
sub-02	1	2	44	156	11	trained_shared	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	354000	362000	False	0	1	polycubes_stim156_2_2_3_4.obj	polycubes_stim156_2_2_3_4.obj	ordered	True	500	-0.1904932409524917	0.4231513440608978	-0.407933235168457
sub-02	1	2	45	33	11	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	362000	370000	False	0	1	polycubes_stim33_2_4_2_3.obj	polycubes_stim33_2_4_2_3.obj	ordered	True	500	-0.5895399451255798	0.3023256659507751	0.1619868576526641
sub-02	1	2	46	21	10	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	370000	378000	False	0	1	polycubes_stim21_3_2_2_3.obj	polycubes_stim21_3_2_2_3.obj	ordered	True	500	0.2258499264717102	-0.0345548950135707	-0.1769819259643554
sub-02	1	2	47	69	11	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	378000	386000	False	0	1	polycubes_stim69_3_2_2_4.obj	polycubes_stim69_3_2_2_4.obj	ordered	True	500	-0.1230262219905853	0.5296733975410461	-0.626045286655426
sub-02	1	2	48	119	11	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	386000	394000	False	0	1	polycubes_stim119_2_3_3_3.obj	polycubes_stim119_2_3_3_3.obj	ordered	True	500	-0.8024835586547852	0.7381635904312134	-0.2414374947547912
sub-02	1	2	49	139	11	trained_shared	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	394000	402000	False	0	1	polycubes_stim139_2_4_3_2.obj	polycubes_stim139_2_4_3_2.obj	ordered	True	500	0.4660137295722961	0.1890569031238556	-0.7333806753158569
sub-02	1	2	50	158	12	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	402000	410000	False	0	1	polycubes_stim158_4_2_3_3.obj	polycubes_stim158_4_2_3_3.obj	ordered	True	500	0.0288359522819519	0.0713896453380584	-0.1297961771488189
sub-02	1	2	51	91	11	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	410000	418000	False	0	1	polycubes_stim91_3_3_2_3.obj	polycubes_stim91_3_3_2_3.obj	ordered	True	500	-0.5281824469566345	0.1271707564592361	0.3483358323574066
sub-02	1	2	52	73	11	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	418000	426000	False	0	1	polycubes_stim73_4_3_2_2.obj	polycubes_stim73_4_3_2_2.obj	ordered	True	500	0.0022512748837471	0.0705841183662414	-0.1020723134279251
sub-02	1	2	53	38	11	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	426000	434000	False	0	1	polycubes_stim38_3_3_3_2.obj	polycubes_stim38_3_3_3_2.obj	ordered	True	500	-0.2352682650089264	0.1931770145893097	-0.0379253253340721
sub-02	1	2	54	139	11	trained_shared	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	434000	442000	False	0	1	polycubes_stim139_2_4_3_2.obj	polycubes_stim139_2_4_3_2.obj	ordered	True	500	0.4660137295722961	0.1890569031238556	-0.7333806753158569
sub-02	1	2	55	9	10	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	442000	450000	False	0	1	polycubes_stim9_4_2_2_2.obj	polycubes_stim9_4_2_2_2.obj	ordered	True	500	0.1073691248893737	0.3711905181407928	-0.6323119401931763
sub-02	1	2	56	59	10	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	450000	458000	False	0	1	polycubes_stim59_2_2_2_4.obj	polycubes_stim59_2_2_2_4.obj	ordered	True	500	0.5163448452949524	-0.0366329625248909	-0.4645379781723022
sub-02	1	2	57	180	12	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	458000	466000	False	0	1	polycubes_stim180_2_3_3_4.obj	polycubes_stim180_2_3_3_4.obj	ordered	True	500	0.0786304771900177	-0.2194598466157913	0.2317326664924621
sub-02	1	2	58	139	11	trained_shared	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	466000	474000	False	0	1	polycubes_stim139_2_4_3_2.obj	polycubes_stim139_2_4_3_2.obj	ordered	True	500	0.4660137295722961	0.1890569031238556	-0.7333806753158569
sub-02	1	2	59	92	10	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	474000	482000	False	0	1	polycubes_stim92_2_2_3_3.obj	polycubes_stim92_2_2_3_3.obj	ordered	True	500	0.7158607244491577	-0.4725341796875	-0.0475963950157165
sub-02	1	2	60	157	12	training_only	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	482000	490000	True	5000	1	polycubes_stim157_2_4_2_4.obj	polycubes_stim157_2_4_2_4.obj	ordered	True	500	-0.9403451681137084	0.8669259548187256	-0.2856734991073608
