sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angle	stim2_orientation	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-02	1	4	1	31	11	trained_shared	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	0	8000	False	0	1	polycubes_stim31_2_3_3_3.obj	polycubes_stim31_2_3_3_3.obj	ordered	True	500	-0.1650114953517913	-0.0586565658450126	0.2479644268751144
sub-02	1	4	2	130	11	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	8000	16000	False	0	1	polycubes_stim130_2_2_3_4.obj	polycubes_stim130_2_2_3_4.obj	ordered	True	500	-0.7043190598487854	0.925428032875061	-0.604434072971344
sub-02	1	4	3	55	10	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	16000	24000	False	0	1	polycubes_stim55_2_2_3_3.obj	polycubes_stim55_2_2_3_3.obj	ordered	True	500	0.117942601442337	0.0871718004345893	-0.2412221729755401
sub-02	1	4	4	85	11	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	24000	32000	False	0	1	polycubes_stim85_2_4_3_2.obj	polycubes_stim85_2_4_3_2.obj	ordered	True	500	-0.0605942904949188	0.6375227570533752	-0.8409992456436157
sub-02	1	4	5	107	11	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	32000	40000	False	0	1	polycubes_stim107_2_3_4_2.obj	polycubes_stim107_2_3_4_2.obj	ordered	True	500	-0.5412765741348267	0.2377405911684036	0.2050605118274688
sub-02	1	4	6	127	11	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	40000	48000	False	0	1	polycubes_stim127_2_4_2_3.obj	polycubes_stim127_2_4_2_3.obj	ordered	True	500	0.6675377488136292	-0.0120228929445147	-0.6505348682403564
sub-02	1	4	7	1	10	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	48000	56000	False	0	1	polycubes_stim1_2_4_2_2.obj	polycubes_stim1_2_4_2_2.obj	ordered	True	500	0.4306465983390808	-0.0364181660115718	-0.3791435360908508
sub-02	1	4	8	175	12	trained_shared	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	56000	64000	False	0	1	polycubes_stim175_4_2_2_4.obj	polycubes_stim175_4_2_2_4.obj	ordered	True	500	-0.2445259541273117	0.6241052150726318	-0.6380923390388489
sub-02	1	4	9	92	10	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	64000	72000	False	0	1	polycubes_stim92_2_2_3_3.obj	polycubes_stim92_2_2_3_3.obj	ordered	True	500	0.7158607244491577	-0.4725341796875	-0.0475963950157165
sub-02	1	4	10	8	10	trained_shared	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	72000	80000	False	0	1	polycubes_stim8_3_3_2_2.obj	polycubes_stim8_3_3_2_2.obj	ordered	True	500	0.2942094206809997	-0.2445822060108184	0.051682099699974
sub-02	1	4	11	189	12	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	80000	88000	False	0	1	polycubes_stim189_2_3_4_3.obj	polycubes_stim189_2_3_4_3.obj	ordered	True	500	0.4043048024177551	-0.1267796754837036	-0.225011259317398
sub-02	1	4	12	177	12	trained_shared	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	88000	96000	False	0	1	polycubes_stim177_3_2_4_3.obj	polycubes_stim177_3_2_4_3.obj	ordered	True	500	-0.6255555152893066	-0.0618709065020084	0.7130542397499084
sub-02	1	4	13	47	10	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	96000	104000	False	0	1	polycubes_stim47_4_2_2_2.obj	polycubes_stim47_4_2_2_2.obj	ordered	True	500	-0.6584856510162354	0.5506419539451599	-0.1202397644519805
sub-02	1	4	14	143	11	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	104000	112000	False	0	1	polycubes_stim143_2_4_2_3.obj	polycubes_stim143_2_4_2_3.obj	ordered	True	500	-0.2104437053203582	-0.0164965186268091	0.2337733060121536
sub-02	1	4	15	119	11	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	112000	120000	False	0	1	polycubes_stim119_2_3_3_3.obj	polycubes_stim119_2_3_3_3.obj	ordered	True	500	-0.8024835586547852	0.7381635904312134	-0.2414374947547912
sub-02	1	4	16	197	12	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	120000	128000	False	0	1	polycubes_stim197_4_2_2_4.obj	polycubes_stim197_4_2_2_4.obj	ordered	True	500	0.4592669606208801	-0.5598628520965576	0.3324987888336181
sub-02	1	4	17	184	12	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	128000	136000	False	0	1	polycubes_stim184_3_3_2_4.obj	polycubes_stim184_3_3_2_4.obj	ordered	True	500	-0.2435310184955597	0.1022897437214851	0.0988714471459388
sub-02	1	4	18	67	11	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	136000	144000	False	0	1	polycubes_stim67_3_2_2_4.obj	polycubes_stim67_3_2_2_4.obj	ordered	True	500	-0.0389313697814941	-0.4943221807479858	0.7380086183547974
sub-02	1	4	19	181	12	training_only	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	144000	152000	False	0	1	polycubes_stim181_4_2_3_3.obj	polycubes_stim181_4_2_3_3.obj	ordered	True	500	-0.09908327460289	0.5859585404396057	-0.7295874357223511
sub-02	1	4	20	196	12	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	152000	160000	True	5000	1	polycubes_stim196_2_4_3_3.obj	polycubes_stim196_2_4_3_3.obj	ordered	True	500	-0.1724694669246673	0.0829080194234848	0.0552198141813278
sub-02	1	4	21	89	10	training_only	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	165000	173000	False	0	1	polycubes_stim89_2_2_3_3.obj	polycubes_stim89_2_2_3_3.obj	ordered	True	500	-0.3799555897712707	0.0480975173413753	0.3119354248046875
sub-02	1	4	22	10	11	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	173000	181000	False	0	1	polycubes_stim10_4_3_2_2.obj	polycubes_stim10_4_3_2_2.obj	ordered	True	500	0.7196640968322754	-0.1976436674594879	-0.4401537179946899
sub-02	1	4	23	139	11	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	181000	189000	False	0	1	polycubes_stim139_2_4_3_2.obj	polycubes_stim139_2_4_3_2.obj	ordered	True	500	0.4660137295722961	0.1890569031238556	-0.7333806753158569
sub-02	1	4	24	47	10	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	189000	197000	False	0	1	polycubes_stim47_4_2_2_2.obj	polycubes_stim47_4_2_2_2.obj	ordered	True	500	-0.6584856510162354	0.5506419539451599	-0.1202397644519805
sub-02	1	4	25	195	12	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	197000	205000	False	0	1	polycubes_stim195_2_2_4_4.obj	polycubes_stim195_2_2_4_4.obj	ordered	True	500	0.5234928727149963	-0.1070966273546218	-0.3720353245735168
sub-02	1	4	26	81	10	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	205000	213000	False	0	1	polycubes_stim81_2_3_3_2.obj	polycubes_stim81_2_3_3_2.obj	ordered	True	500	-0.2053629159927368	0.6806267499923706	-0.7571889162063599
