sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angular_disparity	signed_angle	direction	same_mirror	stim1_dur_ms	stim2_dur_ms	response_window_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-93	1	4	1	130	10	trained	active_sen	none	0	0		150	-150	-1	same	6000	3000	0	1000	500	11000	0	11000	False	0	1	polycubes_stim130_2_2_2_4.obj	polycubes_stim130_2_2_2_4.obj	ordered	True	500	-0.1903533786535263	0.2962032556533813	-0.2285413593053817
sub-93	1	4	2	88	11	novel_3	active_sen	none	0	0		150	150	1	mirror	6000	3000	0	1000	500	11000	11000	22000	False	0	1	polycubes_stim088_4_2_2_3.obj	polycubes_stim088_4_2_2_3.obj	ordered	True	500	-0.1998616009950637	0.0055743181146681	0.1919783353805542
sub-93	1	4	3	38	10	novel_3	active_sen	none	0	0		0	0	0	same	6000	3000	0	1000	500	11000	22000	33000	False	0	1	polycubes_stim038_3_2_2_3.obj	polycubes_stim038_3_2_2_3.obj	ordered	True	500	-0.1652598679065704	-0.1828604638576507	0.4238636791706085
sub-93	1	4	4	103	10	trained	active_sen	none	0	0		150	150	1	mirror	6000	3000	0	1000	500	11000	33000	44000	False	0	1	polycubes_stim103_2_4_2_2.obj	polycubes_stim103_2_4_2_2.obj	ordered	True	500	0.8009629249572754	-0.5399411916732788	-0.0373706221580505
sub-93	1	4	5	197	12	novel_3	active_sen	none	0	0		100	-100	-1	mirror	6000	3000	0	1000	500	11000	44000	55000	False	0	1	polycubes_stim197_2_4_4_2.obj	polycubes_stim197_2_4_4_2.obj	ordered	True	500	0.0795948356389999	-0.2001010328531265	0.2033908367156982
sub-93	1	4	6	19	9	trained	active_sen	none	0	0		100	100	1	same	6000	3000	0	1000	500	11000	55000	66000	False	0	1	polycubes_stim019_2_2_3_2.obj	polycubes_stim019_2_2_3_2.obj	ordered	True	500	-0.0426199808716774	0.2212005108594894	-0.2702048420906067
sub-93	1	4	7	207	11	trained	active_sen	none	0	0		150	150	1	mirror	6000	3000	0	1000	500	11000	66000	77000	False	0	1	polycubes_stim207_3_2_2_4.obj	polycubes_stim207_3_2_2_4.obj	ordered	True	500	-0.016880914568901	0.2557425796985626	-0.3447937965393066
sub-93	1	4	8	117	10	novel_3	active_sen	none	0	0		100	-100	-1	same	6000	3000	0	1000	500	11000	77000	88000	False	0	1	polycubes_stim117_2_2_3_3.obj	polycubes_stim117_2_2_3_3.obj	ordered	True	500	-0.3864472806453705	-0.0283350925892591	0.4265191853046417
sub-93	1	4	9	140	12	trained	active_sen	none	0	0		50	50	1	mirror	6000	3000	0	1000	500	11000	88000	99000	False	0	1	polycubes_stim140_4_2_3_3.obj	polycubes_stim140_4_2_3_3.obj	ordered	True	500	-0.4416289925575256	-0.1876648068428039	0.7070271968841553
sub-93	1	4	10	203	12	trained	active_sen	none	0	0		50	50	1	same	6000	3000	0	1000	500	11000	99000	110000	False	0	1	polycubes_stim203_2_4_3_3.obj	polycubes_stim203_2_4_3_3.obj	ordered	True	500	-0.3319209218025207	0.263681560754776	-0.0409811586141586
