sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angle	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-03	1	5	1	112	11	trained	passive	none	0	0	0	150	mirror	3000	1000	500	8000	0	8000	False	0	1	polycubes_stim112_2_2_3_4.obj	polycubes_stim112_2_2_3_4.obj	ordered	True	500	0.7476732730865479	-0.6510570645332336	0.1730605661869049
sub-03	1	5	2	86	11	trained	passive	none	0	0	0	50	same	3000	1000	500	8000	8000	16000	False	0	1	polycubes_stim086_2_4_3_2.obj	polycubes_stim086_2_4_3_2.obj	ordered	True	500	0.1442571431398391	0.074870079755783	-0.250139445066452
sub-03	1	5	3	29	10	trained	passive	none	0	0	0	100	mirror	3000	1000	500	8000	16000	24000	False	0	1	polycubes_stim029_2_3_3_2.obj	polycubes_stim029_2_3_3_2.obj	ordered	True	500	-0.2166040241718292	0.1285159289836883	0.0348550379276275
sub-03	1	5	4	29	10	trained	passive	none	0	0	0	100	same	3000	1000	500	8000	24000	32000	False	0	1	polycubes_stim029_2_3_3_2.obj	polycubes_stim029_2_3_3_2.obj	ordered	True	500	-0.2166040241718292	0.1285159289836883	0.0348550379276275
sub-03	1	5	5	122	12	trained	passive	none	0	0	0	50	mirror	3000	1000	500	8000	32000	40000	False	0	1	polycubes_stim122_4_2_4_2.obj	polycubes_stim122_4_2_4_2.obj	ordered	True	500	0.3069212734699249	0.0406883247196674	-0.3644632697105407
sub-03	1	5	6	101	11	trained	passive	none	0	0	0	150	mirror	3000	1000	500	8000	40000	48000	False	0	1	polycubes_stim101_4_2_3_2.obj	polycubes_stim101_4_2_3_2.obj	ordered	True	500	-0.373089849948883	0.1205704510211944	0.2025774717330932
sub-03	1	5	7	104	11	novel_1	passive	none	0	0	0	100	mirror	3000	1000	500	8000	48000	56000	False	0	1	polycubes_stim104_2_4_3_2.obj	polycubes_stim104_2_4_3_2.obj	ordered	True	500	-0.1255682408809662	0.1442762166261673	-0.0784691795706749
sub-03	1	5	8	187	12	trained	passive	none	0	0	0	50	same	3000	1000	500	8000	56000	64000	False	0	1	polycubes_stim187_2_4_2_4.obj	polycubes_stim187_2_4_2_4.obj	ordered	True	500	-0.0066727846860885	0.2543078064918518	-0.3529728651046753
sub-03	1	5	9	163	12	novel_1	passive	none	0	0	0	0	mirror	3000	1000	500	8000	64000	72000	False	0	1	polycubes_stim163_4_2_3_3.obj	polycubes_stim163_4_2_3_3.obj	ordered	True	500	0.7052705883979797	-0.1612925976514816	-0.4771683812141418
sub-03	1	5	10	4	11	novel_1	passive	none	0	0	0	0	mirror	3000	1000	500	8000	72000	80000	False	0	1	polycubes_stim004_2_3_4_2.obj	polycubes_stim004_2_3_4_2.obj	ordered	True	500	-0.0769262015819549	0.5735053420066833	-0.7341330051422119
sub-03	1	5	11	39	11	trained	passive	none	0	0	0	150	mirror	3000	1000	500	8000	80000	88000	False	0	1	polycubes_stim039_3_3_3_2.obj	polycubes_stim039_3_3_3_2.obj	ordered	True	500	0.3556030392646789	-0.03061537258327	-0.3123063743114471
sub-03	1	5	12	92	11	trained	passive	none	0	0	0	0	mirror	3000	1000	500	8000	88000	96000	False	0	1	polycubes_stim092_2_2_4_3.obj	polycubes_stim092_2_2_4_3.obj	ordered	True	500	0.4570870399475097	-0.3705730736255646	0.0669825077056884
sub-03	1	5	13	80	11	novel_1	passive	none	0	0	0	150	same	3000	1000	500	8000	96000	104000	False	0	1	polycubes_stim080_4_2_3_2.obj	polycubes_stim080_4_2_3_2.obj	ordered	True	500	-0.7532925605773926	0.5313675403594971	0.0018252730369567
sub-03	1	5	14	62	10	trained	passive	none	0	0	0	0	same	3000	1000	500	8000	104000	112000	False	0	1	polycubes_stim062_2_4_2_2.obj	polycubes_stim062_2_4_2_2.obj	ordered	True	500	0.188808798789978	-0.0553459823131561	-0.1105377525091171
sub-03	1	5	15	121	10	novel_1	passive	none	0	0	0	0	mirror	3000	1000	500	8000	112000	120000	False	0	1	polycubes_stim121_2_4_2_2.obj	polycubes_stim121_2_4_2_2.obj	ordered	True	500	-0.6469041109085083	0.4469183981418609	0.0148659646511077
sub-03	1	5	16	87	9	trained	passive	none	0	0	0	0	same	3000	1000	500	8000	120000	128000	False	0	1	polycubes_stim087_2_3_2_2.obj	polycubes_stim087_2_3_2_2.obj	ordered	True	500	-0.0162021331489086	0.0973841324448585	-0.1215198561549186
sub-03	1	5	17	48	9	novel_1	passive	none	0	0	0	100	same	3000	1000	500	8000	128000	136000	False	0	1	polycubes_stim048_2_2_3_2.obj	polycubes_stim048_2_2_3_2.obj	ordered	True	500	0.4931648075580597	-0.5191960334777832	0.2410894185304641
sub-03	1	5	18	208	12	trained	passive	none	0	0	0	0	mirror	3000	1000	500	8000	136000	144000	False	0	1	polycubes_stim208_2_4_2_4.obj	polycubes_stim208_2_4_2_4.obj	ordered	True	500	-0.1090655624866485	0.848214864730835	-1.0904916524887085
sub-03	1	5	19	162	11	novel_1	passive	none	0	0	0	150	mirror	3000	1000	500	8000	144000	152000	False	0	1	polycubes_stim162_3_2_2_4.obj	polycubes_stim162_3_2_2_4.obj	ordered	True	500	0.682135283946991	-0.010748635046184	-0.6669344902038574
sub-03	1	5	20	166	12	novel_1	passive	none	0	0	0	100	mirror	3000	1000	500	8000	152000	160000	True	5000	1	polycubes_stim166_3_3_3_3.obj	polycubes_stim166_3_3_3_3.obj	ordered	True	500	-0.0605869889259338	0.6451382637023926	-0.8517764806747437
sub-03	1	5	21	58	10	trained	passive	none	0	0	0	150	same	3000	1000	500	8000	165000	173000	False	0	1	polycubes_stim058_2_4_2_2.obj	polycubes_stim058_2_4_2_2.obj	ordered	True	500	-0.1029457747936248	0.1168616861104965	-0.0623216293752193
sub-03	1	5	22	177	12	novel_1	passive	none	0	0	0	0	same	3000	1000	500	8000	173000	181000	False	0	1	polycubes_stim177_2_3_3_4.obj	polycubes_stim177_2_3_3_4.obj	ordered	True	500	0.2456217408180236	-0.8103868365287781	0.9004385471343994
sub-03	1	5	23	8	9	trained	passive	none	0	0	0	150	same	3000	1000	500	8000	181000	189000	False	0	1	polycubes_stim008_2_2_3_2.obj	polycubes_stim008_2_2_3_2.obj	ordered	True	500	0.0716556161642074	0.3407922983169555	-0.5536088347434998
sub-03	1	5	24	173	12	novel_1	passive	none	0	0	0	0	same	3000	1000	500	8000	189000	197000	False	0	1	polycubes_stim173_3_3_3_3.obj	polycubes_stim173_3_3_3_3.obj	ordered	True	500	0.4859451651573181	-0.5623961687088013	0.3094033002853393
sub-03	1	5	25	206	12	trained	passive	none	0	0	0	0	same	3000	1000	500	8000	197000	205000	False	0	1	polycubes_stim206_2_4_2_4.obj	polycubes_stim206_2_4_2_4.obj	ordered	True	500	1.002625823020935	-0.9293920397758484	0.311733216047287
sub-03	1	5	26	106	10	novel_1	passive	none	0	0	0	150	mirror	3000	1000	500	8000	205000	213000	False	0	1	polycubes_stim106_2_2_3_3.obj	polycubes_stim106_2_2_3_3.obj	ordered	True	500	-0.2270379811525344	0.0724867284297943	0.124526247382164
sub-03	1	5	27	74	10	trained	passive	none	0	0	0	50	mirror	3000	1000	500	8000	213000	221000	False	0	1	polycubes_stim074_3_2_2_3.obj	polycubes_stim074_3_2_2_3.obj	ordered	True	500	-0.3573908805847168	0.1864710748195648	0.0936809331178665
sub-03	1	5	28	150	11	novel_1	passive	none	0	0	0	150	same	3000	1000	500	8000	221000	229000	False	0	1	polycubes_stim150_3_2_3_3.obj	polycubes_stim150_3_2_3_3.obj	ordered	True	500	0.6146766543388367	-0.5311893224716187	0.1365386247634887
sub-03	1	5	29	4	11	novel_1	passive	none	0	0	0	50	same	3000	1000	500	8000	229000	237000	False	0	1	polycubes_stim004_2_3_4_2.obj	polycubes_stim004_2_3_4_2.obj	ordered	True	500	-0.0769262015819549	0.5735053420066833	-0.7341330051422119
sub-03	1	5	30	172	11	trained	passive	none	0	0	0	0	same	3000	1000	500	8000	237000	245000	False	0	1	polycubes_stim172_2_2_3_4.obj	polycubes_stim172_2_2_3_4.obj	ordered	True	500	0.3018715679645538	-0.3695334792137146	0.2207277715206146
sub-03	1	5	31	106	10	novel_1	passive	none	0	0	0	150	same	3000	1000	500	8000	245000	253000	False	0	1	polycubes_stim106_2_2_3_3.obj	polycubes_stim106_2_2_3_3.obj	ordered	True	500	-0.2270379811525344	0.0724867284297943	0.124526247382164
sub-03	1	5	32	116	12	novel_1	passive	none	0	0	0	100	mirror	3000	1000	500	8000	253000	261000	False	0	1	polycubes_stim116_3_3_4_2.obj	polycubes_stim116_3_3_4_2.obj	ordered	True	500	0.4728405177593231	-0.4947326481342315	0.2268172204494476
sub-03	1	5	33	62	10	trained	passive	none	0	0	0	100	same	3000	1000	500	8000	261000	269000	False	0	1	polycubes_stim062_2_4_2_2.obj	polycubes_stim062_2_4_2_2.obj	ordered	True	500	0.188808798789978	-0.0553459823131561	-0.1105377525091171
sub-03	1	5	34	63	11	novel_1	passive	none	0	0	0	50	mirror	3000	1000	500	8000	269000	277000	False	0	1	polycubes_stim063_3_3_2_3.obj	polycubes_stim063_3_3_2_3.obj	ordered	True	500	0.7639788389205933	-0.3984919488430023	-0.2004260122776031
sub-03	1	5	35	82	10	trained	passive	none	0	0	0	150	same	3000	1000	500	8000	277000	285000	False	0	1	polycubes_stim082_3_3_2_2.obj	polycubes_stim082_3_3_2_2.obj	ordered	True	500	-0.57307368516922	0.4369400143623352	-0.0448528826236724
