sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angle	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-03	2	4	1	159	12	trained	active_vis	late	60	140	320	100	mirror	3000	1000	500	8000	0	8000	False	0	1	polycubes_stim159_2_3_4_3.obj	polycubes_stim159_2_3_4_3.obj	ordered	True	500	-0.2200651466846466	0.0915115922689437	0.090648166835308
sub-03	2	4	2	109	11	trained	active_vis	late	60	0	180	0	mirror	3000	1000	500	8000	8000	16000	False	0	1	polycubes_stim109_3_4_2_2.obj	polycubes_stim109_3_4_2_2.obj	ordered	True	500	-0.1488200426101684	0.2489512264728546	-0.2032502293586731
sub-03	2	4	3	159	12	trained	active_vis	late	60	0	180	0	mirror	3000	1000	500	8000	16000	24000	False	0	1	polycubes_stim159_2_3_4_3.obj	polycubes_stim159_2_3_4_3.obj	ordered	True	500	-0.2200651466846466	0.0915115922689437	0.090648166835308
sub-03	2	4	4	19	9	trained	active_vis	late	60	90	270	50	mirror	3000	1000	500	8000	24000	32000	False	0	1	polycubes_stim019_2_2_3_2.obj	polycubes_stim019_2_2_3_2.obj	ordered	True	500	-0.0426199808716774	0.2212005108594894	-0.2702048420906067
sub-03	2	4	5	70	11	trained	active_vis	late	60	90	270	50	same	3000	1000	500	8000	32000	40000	False	0	1	polycubes_stim070_2_3_4_2.obj	polycubes_stim070_2_3_4_2.obj	ordered	True	500	0.253402829170227	0.1803537905216217	-0.5084616541862488
sub-03	2	4	6	201	12	trained	active_vis	late	60	0	180	0	same	3000	1000	500	8000	40000	48000	False	0	1	polycubes_stim201_2_2_4_4.obj	polycubes_stim201_2_2_4_4.obj	ordered	True	500	-0.382503479719162	0.1580604314804077	0.1589722335338592
sub-03	2	4	7	205	12	trained	active_vis	late	60	90	270	50	same	3000	1000	500	8000	48000	56000	False	0	1	polycubes_stim205_2_4_2_4.obj	polycubes_stim205_2_4_2_4.obj	ordered	True	500	0.2025426030158996	0.0498285330832004	-0.273010790348053
sub-03	2	4	8	58	10	trained	active_vis	late	60	190	10	150	same	3000	1000	500	8000	56000	64000	False	0	1	polycubes_stim058_2_4_2_2.obj	polycubes_stim058_2_4_2_2.obj	ordered	True	500	-0.1029457747936248	0.1168616861104965	-0.0623216293752193
sub-03	2	4	9	92	11	trained	active_vis	late	60	190	10	150	mirror	3000	1000	500	8000	64000	72000	False	0	1	polycubes_stim092_2_2_4_3.obj	polycubes_stim092_2_2_4_3.obj	ordered	True	500	0.4570870399475097	-0.3705730736255646	0.0669825077056884
sub-03	2	4	10	132	12	trained	active_vis	late	60	0	180	0	mirror	3000	1000	500	8000	72000	80000	False	0	1	polycubes_stim132_3_2_3_4.obj	polycubes_stim132_3_2_3_4.obj	ordered	True	500	0.6378264427185059	-0.572300374507904	0.1715286374092102
sub-03	2	4	11	208	12	trained	active_vis	late	60	140	320	100	mirror	3000	1000	500	8000	80000	88000	False	0	1	polycubes_stim208_2_4_2_4.obj	polycubes_stim208_2_4_2_4.obj	ordered	True	500	-0.1090655624866485	0.848214864730835	-1.0904916524887085
sub-03	2	4	12	122	12	trained	active_vis	late	60	90	270	50	same	3000	1000	500	8000	88000	96000	False	0	1	polycubes_stim122_4_2_4_2.obj	polycubes_stim122_4_2_4_2.obj	ordered	True	500	0.3069212734699249	0.0406883247196674	-0.3644632697105407
sub-03	2	4	13	51	11	trained	active_vis	late	60	190	10	150	mirror	3000	1000	500	8000	96000	104000	False	0	1	polycubes_stim051_3_3_3_2.obj	polycubes_stim051_3_3_3_2.obj	ordered	True	500	-0.4960487484931946	0.3255719244480133	0.0356204509735107
sub-03	2	4	14	78	9	trained	active_vis	late	60	190	10	150	mirror	3000	1000	500	8000	104000	112000	False	0	1	polycubes_stim078_2_3_2_2.obj	polycubes_stim078_2_3_2_2.obj	ordered	True	500	0.579243540763855	-0.4409858584403991	0.0444046854972839
sub-03	2	4	15	186	12	trained	active_vis	late	60	140	320	100	same	3000	1000	500	8000	112000	120000	False	0	1	polycubes_stim186_4_2_2_4.obj	polycubes_stim186_4_2_2_4.obj	ordered	True	500	-0.8688510060310364	0.2850054502487182	0.4657923579216003
