sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	stim2_orientation	angular_disparity	signed_angle	direction	same_mirror	stim1_dur_ms	stim2_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-99	2	5	1	217	12	trained	passive	none	0	0	0	210	150	-150	-1	mirror	3000	3000	1000	500	8000	0	8000	False	0	1	polycubes_stim217_2_4_4_2.obj	polycubes_stim217_2_4_4_2.obj	ordered	True	500	0.1766231656074524	-0.6930831074714661	0.8035446405410767
sub-99	2	5	2	38	10	novel_3	passive	none	0	0	0	50	50	50	1	mirror	3000	3000	1000	500	8000	8000	16000	False	0	1	polycubes_stim038_3_2_2_3.obj	polycubes_stim038_3_2_2_3.obj	ordered	True	500	-0.1652598679065704	-0.1828604638576507	0.4238636791706085
sub-99	2	5	3	206	12	trained	passive	none	0	0	0	100	100	100	1	mirror	3000	3000	1000	500	8000	16000	24000	False	0	1	polycubes_stim206_2_4_2_4.obj	polycubes_stim206_2_4_2_4.obj	ordered	True	500	1.002625823020935	-0.9293920397758484	0.311733216047287
sub-99	2	5	4	148	11	trained	passive	none	0	0	0	310	50	-50	-1	same	3000	3000	1000	500	8000	24000	32000	False	0	1	polycubes_stim148_2_4_2_3.obj	polycubes_stim148_2_4_2_3.obj	ordered	True	500	0.2289154827594757	-0.7697283625602722	0.8596450090408325
sub-99	2	5	5	105	10	trained	passive	none	0	0	0	260	100	-100	-1	same	3000	3000	1000	500	8000	32000	40000	False	0	1	polycubes_stim105_2_2_4_2.obj	polycubes_stim105_2_2_4_2.obj	ordered	True	500	0.3093592226505279	-0.0364178642630577	-0.2578566074371338
sub-99	2	5	6	108	12	trained	passive	none	0	0	0	210	150	-150	-1	same	3000	3000	1000	500	8000	40000	48000	False	0	1	polycubes_stim108_3_4_3_2.obj	polycubes_stim108_3_4_3_2.obj	ordered	True	500	0.0665522664785385	-0.3822377622127533	0.4740136563777923
sub-99	2	5	7	148	11	trained	passive	none	0	0	0	0	0	0	0	same	3000	3000	1000	500	8000	48000	56000	False	0	1	polycubes_stim148_2_4_2_3.obj	polycubes_stim148_2_4_2_3.obj	ordered	True	500	0.2289154827594757	-0.7697283625602722	0.8596450090408325
sub-99	2	5	8	121	10	novel_3	passive	none	0	0	0	150	150	150	1	mirror	3000	3000	1000	500	8000	56000	64000	False	0	1	polycubes_stim121_2_4_2_2.obj	polycubes_stim121_2_4_2_2.obj	ordered	True	500	-0.6469041109085083	0.4469183981418609	0.0148659646511077
sub-99	2	5	9	33	12	novel_3	passive	none	0	0	0	0	0	0	0	same	3000	3000	1000	500	8000	64000	72000	False	0	1	polycubes_stim033_4_2_3_3.obj	polycubes_stim033_4_2_3_3.obj	ordered	True	500	0.2503888010978699	0.1008932217955589	-0.3930734097957611
sub-99	2	5	10	117	10	novel_3	passive	none	0	0	0	100	100	100	1	mirror	3000	3000	1000	500	8000	72000	80000	False	0	1	polycubes_stim117_2_2_3_3.obj	polycubes_stim117_2_2_3_3.obj	ordered	True	500	-0.3864472806453705	-0.0283350925892591	0.4265191853046417
