sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angular_disparity	signed_angle	direction	same_mirror	stim1_dur_ms	stim2_dur_ms	response_window_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-97	1	3	1	15	9	trained	passive	none	0	0	0	100	-100	-1	same	3000	3000	0	1000	500	8000	0	8000	False	0	1	polycubes_stim015_2_2_3_2.obj	polycubes_stim015_2_2_3_2.obj	ordered	True	500	-0.16619773209095	-0.2325808256864547	0.4951167106628418
sub-97	1	3	2	121	10	novel_2	passive	none	0	0	0	150	150	1	mirror	3000	3000	0	1000	500	8000	8000	16000	False	0	1	polycubes_stim121_2_4_2_2.obj	polycubes_stim121_2_4_2_2.obj	ordered	True	500	-0.6469041109085083	0.4469183981418609	0.0148659646511077
sub-97	1	3	3	101	11	novel_2	passive	none	0	0	0	100	100	1	same	3000	3000	0	1000	500	8000	16000	24000	False	0	1	polycubes_stim101_4_2_3_2.obj	polycubes_stim101_4_2_3_2.obj	ordered	True	500	-0.373089849948883	0.1205704510211944	0.2025774717330932
sub-97	1	3	4	145	12	trained	passive	none	0	0	0	150	150	1	mirror	3000	3000	0	1000	500	8000	24000	32000	False	0	1	polycubes_stim145_2_3_3_4.obj	polycubes_stim145_2_3_3_4.obj	ordered	True	500	0.957783341407776	-0.920374870300293	0.343823492527008
sub-97	1	3	5	13	10	novel_2	passive	none	0	0	0	0	0	0	mirror	3000	3000	0	1000	500	8000	32000	40000	False	0	1	polycubes_stim013_3_2_2_3.obj	polycubes_stim013_3_2_2_3.obj	ordered	True	500	-0.8277787566184998	0.3718755841255188	0.301867127418518
sub-97	1	3	6	8	9	trained	passive	none	0	0	0	0	0	0	same	3000	3000	0	1000	500	8000	40000	48000	False	0	1	polycubes_stim008_2_2_3_2.obj	polycubes_stim008_2_2_3_2.obj	ordered	True	500	0.0716556161642074	0.3407922983169555	-0.5536088347434998
sub-97	1	3	7	151	12	trained	passive	none	0	0	0	150	150	1	same	3000	3000	0	1000	500	8000	48000	56000	False	0	1	polycubes_stim151_3_4_3_2.obj	polycubes_stim151_3_4_3_2.obj	ordered	True	500	-0.5611218810081482	0.0929202288389206	0.4297128319740295
sub-97	1	3	8	34	10	trained	passive	none	0	0	0	50	-50	-1	mirror	3000	3000	0	1000	500	8000	56000	64000	False	0	1	polycubes_stim034_2_3_2_3.obj	polycubes_stim034_2_3_2_3.obj	ordered	True	500	-0.7266333103179932	0.4902697801589966	0.0332869887351989
sub-97	1	3	9	48	9	trained	passive	none	0	0	0	100	100	1	mirror	3000	3000	0	1000	500	8000	64000	72000	False	0	1	polycubes_stim048_2_2_3_2.obj	polycubes_stim048_2_2_3_2.obj	ordered	True	500	0.4931648075580597	-0.5191960334777832	0.2410894185304641
sub-97	1	3	10	29	10	novel_2	passive	none	0	0	0	150	-150	-1	same	3000	3000	0	1000	500	8000	72000	80000	False	0	1	polycubes_stim029_2_3_3_2.obj	polycubes_stim029_2_3_3_2.obj	ordered	True	500	-0.2166040241718292	0.1285159289836883	0.0348550379276275
sub-97	1	3	11	130	10	novel_2	passive	none	0	0	0	150	150	1	same	3000	3000	0	1000	500	8000	80000	88000	False	0	1	polycubes_stim130_2_2_2_4.obj	polycubes_stim130_2_2_2_4.obj	ordered	True	500	-0.1903533786535263	0.2962032556533813	-0.2285413593053817
sub-97	1	3	12	158	12	trained	passive	none	0	0	0	100	-100	-1	mirror	3000	3000	0	1000	500	8000	88000	96000	False	0	1	polycubes_stim158_2_2_4_4.obj	polycubes_stim158_2_2_4_4.obj	ordered	True	500	-0.1354159712791443	-0.1448497176170349	0.3402644693851471
sub-97	1	3	13	11	9	trained	passive	none	0	0	0	0	0	0	same	3000	3000	0	1000	500	8000	96000	104000	False	0	1	polycubes_stim011_2_2_2_3.obj	polycubes_stim011_2_2_2_3.obj	ordered	True	500	-0.3758445382118225	0.2439963817596435	0.0307815074920654
sub-97	1	3	14	186	12	trained	passive	none	0	0	0	0	0	0	mirror	3000	3000	0	1000	500	8000	104000	112000	False	0	1	polycubes_stim186_4_2_2_4.obj	polycubes_stim186_4_2_2_4.obj	ordered	True	500	-0.8688510060310364	0.2850054502487182	0.4657923579216003
sub-97	1	3	15	82	10	novel_2	passive	none	0	0	0	50	50	1	same	3000	3000	0	1000	500	8000	112000	120000	False	0	1	polycubes_stim082_3_3_2_2.obj	polycubes_stim082_3_3_2_2.obj	ordered	True	500	-0.57307368516922	0.4369400143623352	-0.0448528826236724
sub-97	1	3	16	98	11	trained	passive	none	0	0	0	50	-50	-1	mirror	3000	3000	0	1000	500	8000	120000	128000	False	0	1	polycubes_stim098_2_3_2_4.obj	polycubes_stim098_2_3_2_4.obj	ordered	True	500	-0.2669175267219543	0.5305414795875549	-0.4833815991878509
sub-97	1	3	17	180	11	novel_2	passive	none	0	0	0	100	-100	-1	mirror	3000	3000	0	1000	500	8000	128000	136000	False	0	1	polycubes_stim180_2_3_4_2.obj	polycubes_stim180_2_3_4_2.obj	ordered	True	500	0.1320619583129882	-0.2104934453964233	0.1656207740306854
sub-97	1	3	18	88	11	trained	passive	none	0	0	0	0	0	0	mirror	3000	3000	0	1000	500	8000	136000	144000	False	0	1	polycubes_stim088_4_2_2_3.obj	polycubes_stim088_4_2_2_3.obj	ordered	True	500	-0.1998616009950637	0.0055743181146681	0.1919783353805542
sub-97	1	3	19	200	12	novel_2	passive	none	0	0	0	100	100	1	same	3000	3000	0	1000	500	8000	144000	152000	False	0	1	polycubes_stim200_2_3_4_3.obj	polycubes_stim200_2_3_4_3.obj	ordered	True	500	0.5908525586128235	0.017803817987442	-0.6160310506820679
sub-97	1	3	20	7	12	novel_2	passive	none	0	0	0	50	-50	-1	mirror	3000	3000	0	1000	500	8000	152000	160000	True	5000	1	polycubes_stim007_3_2_3_4.obj	polycubes_stim007_3_2_3_4.obj	ordered	True	500	0.536707878112793	-0.2725476920604706	-0.1512672305107116
sub-97	1	3	21	18	10	novel_2	passive	none	0	0	0	0	0	0	same	3000	3000	0	1000	500	8000	165000	173000	False	0	1	polycubes_stim018_2_3_2_3.obj	polycubes_stim018_2_3_2_3.obj	ordered	True	500	-0.2773351371288299	0.0969896912574768	0.1401709914207458
sub-97	1	3	22	189	11	trained	passive	none	0	0	0	100	100	1	same	3000	3000	0	1000	500	8000	173000	181000	False	0	1	polycubes_stim189_2_4_3_2.obj	polycubes_stim189_2_4_3_2.obj	ordered	True	500	0.8328994512557983	-0.6260904669761658	0.0525263547897338
sub-97	1	3	23	105	10	trained	passive	none	0	0	0	100	-100	-1	same	3000	3000	0	1000	500	8000	181000	189000	False	0	1	polycubes_stim105_2_2_4_2.obj	polycubes_stim105_2_2_4_2.obj	ordered	True	500	0.3093592226505279	-0.0364178642630577	-0.2578566074371338
sub-97	1	3	24	195	12	novel_2	passive	none	0	0	0	100	100	1	mirror	3000	3000	0	1000	500	8000	189000	197000	False	0	1	polycubes_stim195_2_2_4_4.obj	polycubes_stim195_2_2_4_4.obj	ordered	True	500	0.0458908677101135	0.6291270852088928	-0.935611128807068
sub-97	1	3	25	214	12	novel_2	passive	none	0	0	0	100	100	1	mirror	3000	3000	0	1000	500	8000	197000	205000	False	0	1	polycubes_stim214_2_4_3_3.obj	polycubes_stim214_2_4_3_3.obj	ordered	True	500	-0.8654658794403076	-0.0123692955821752	0.8829587697982788
sub-97	1	3	26	154	12	novel_2	passive	none	0	0	0	0	0	0	same	3000	3000	0	1000	500	8000	205000	213000	False	0	1	polycubes_stim154_3_3_2_4.obj	polycubes_stim154_3_3_2_4.obj	ordered	True	500	0.49614417552948	-0.4118686616420746	0.0863261520862579
sub-97	1	3	27	197	12	novel_2	passive	none	0	0	0	150	-150	-1	same	3000	3000	0	1000	500	8000	213000	221000	False	0	1	polycubes_stim197_2_4_4_2.obj	polycubes_stim197_2_4_4_2.obj	ordered	True	500	0.0795948356389999	-0.2001010328531265	0.2033908367156982
sub-97	1	3	28	175	12	novel_2	passive	none	0	0	0	150	-150	-1	mirror	3000	3000	0	1000	500	8000	221000	229000	False	0	1	polycubes_stim175_2_3_3_4.obj	polycubes_stim175_2_3_3_4.obj	ordered	True	500	0.772771418094635	0.1902472078800201	-1.0418217182159424
sub-97	1	3	29	28	9	novel_2	passive	none	0	0	0	0	0	0	mirror	3000	3000	0	1000	500	8000	229000	237000	False	0	1	polycubes_stim028_2_2_2_3.obj	polycubes_stim028_2_2_2_3.obj	ordered	True	500	0.1599613428115844	-0.5028956532478333	0.5512406229972839
sub-97	1	3	30	85	10	trained	passive	none	0	0	0	50	50	1	mirror	3000	3000	0	1000	500	8000	237000	245000	False	0	1	polycubes_stim085_2_2_3_3.obj	polycubes_stim085_2_2_3_3.obj	ordered	True	500	-0.2802347540855407	0.1019951701164245	0.1359917819499969
sub-97	1	3	31	86	11	trained	passive	none	0	0	0	100	-100	-1	mirror	3000	3000	0	1000	500	8000	245000	253000	False	0	1	polycubes_stim086_2_4_3_2.obj	polycubes_stim086_2_4_3_2.obj	ordered	True	500	0.1442571431398391	0.074870079755783	-0.250139445066452
sub-97	1	3	32	43	11	trained	passive	none	0	0	0	50	-50	-1	same	3000	3000	0	1000	500	8000	253000	261000	False	0	1	polycubes_stim043_2_3_2_4.obj	polycubes_stim043_2_3_2_4.obj	ordered	True	500	-0.2388847470283508	0.0496216341853141	0.1687091588973999
sub-97	1	3	33	173	12	novel_2	passive	none	0	0	0	50	-50	-1	same	3000	3000	0	1000	500	8000	261000	269000	False	0	1	polycubes_stim173_3_3_3_3.obj	polycubes_stim173_3_3_3_3.obj	ordered	True	500	0.4859451651573181	-0.5623961687088013	0.3094033002853393
sub-97	1	3	34	142	11	trained	passive	none	0	0	0	150	150	1	mirror	3000	3000	0	1000	500	8000	269000	277000	False	0	1	polycubes_stim142_3_2_3_3.obj	polycubes_stim142_3_2_3_3.obj	ordered	True	500	0.2793138027191162	-0.0373679734766483	-0.226467490196228
sub-97	1	3	35	208	12	trained	passive	none	0	0	0	150	150	1	same	3000	3000	0	1000	500	8000	277000	285000	False	0	1	polycubes_stim208_2_4_2_4.obj	polycubes_stim208_2_4_2_4.obj	ordered	True	500	-0.1090655624866485	0.848214864730835	-1.0904916524887085
sub-97	1	3	36	207	11	novel_2	passive	none	0	0	0	50	-50	-1	same	3000	3000	0	1000	500	8000	285000	293000	False	0	1	polycubes_stim207_3_2_2_4.obj	polycubes_stim207_3_2_2_4.obj	ordered	True	500	-0.016880914568901	0.2557425796985626	-0.3447937965393066
sub-97	1	3	37	157	11	trained	passive	none	0	0	0	50	50	1	same	3000	3000	0	1000	500	8000	293000	301000	False	0	1	polycubes_stim157_2_4_3_2.obj	polycubes_stim157_2_4_3_2.obj	ordered	True	500	-0.3224647939205169	0.4587445855140686	-0.3262981474399566
sub-97	1	3	38	202	12	trained	passive	none	0	0	0	150	-150	-1	same	3000	3000	0	1000	500	8000	301000	309000	False	0	1	polycubes_stim202_4_2_4_2.obj	polycubes_stim202_4_2_4_2.obj	ordered	True	500	0.2247802317142486	-0.0331270992755889	-0.1779314279556274
sub-97	1	3	39	94	12	novel_2	passive	none	0	0	0	0	0	0	mirror	3000	3000	0	1000	500	8000	309000	317000	False	0	1	polycubes_stim094_4_2_3_3.obj	polycubes_stim094_4_2_3_3.obj	ordered	True	500	-0.2253549098968505	0.1514138877391815	0.0112233087420463
sub-97	1	3	40	129	12	novel_2	passive	none	0	0	0	150	-150	-1	mirror	3000	3000	0	1000	500	8000	317000	325000	True	5000	1	polycubes_stim129_2_3_3_4.obj	polycubes_stim129_2_3_3_4.obj	ordered	True	500	-0.3150979876518249	-0.0464306995272636	0.3807609379291534
sub-97	1	3	41	27	11	trained	passive	none	0	0	0	0	0	0	same	3000	3000	0	1000	500	8000	330000	338000	False	0	1	polycubes_stim027_2_4_3_2.obj	polycubes_stim027_2_4_3_2.obj	ordered	True	500	-0.1286996304988861	-0.4534026086330414	0.7699078917503357
sub-97	1	3	42	19	9	trained	passive	none	0	0	0	50	50	1	same	3000	3000	0	1000	500	8000	338000	346000	False	0	1	polycubes_stim019_2_2_3_2.obj	polycubes_stim019_2_2_3_2.obj	ordered	True	500	-0.0426199808716774	0.2212005108594894	-0.2702048420906067
sub-97	1	3	43	123	11	novel_2	passive	none	0	0	0	50	50	1	mirror	3000	3000	0	1000	500	8000	346000	354000	False	0	1	polycubes_stim123_3_2_2_4.obj	polycubes_stim123_3_2_2_4.obj	ordered	True	500	-0.1112136095762252	-0.0553955771028995	0.1895547956228256
sub-97	1	3	44	20	11	novel_2	passive	none	0	0	0	100	-100	-1	same	3000	3000	0	1000	500	8000	354000	362000	False	0	1	polycubes_stim020_3_2_3_3.obj	polycubes_stim020_3_2_3_3.obj	ordered	True	500	-0.0471634566783905	0.4234871566295624	-0.5517379641532898
sub-97	1	3	45	30	10	trained	passive	none	0	0	0	0	0	0	mirror	3000	3000	0	1000	500	8000	362000	370000	False	0	1	polycubes_stim030_2_2_4_2.obj	polycubes_stim030_2_2_4_2.obj	ordered	True	500	0.1242406293749809	-0.3326935768127441	0.3462592363357544
sub-97	1	3	46	182	11	novel_2	passive	none	0	0	0	50	50	1	mirror	3000	3000	0	1000	500	8000	370000	378000	False	0	1	polycubes_stim182_2_3_3_3.obj	polycubes_stim182_2_3_3_3.obj	ordered	True	500	-0.129921555519104	0.5251925587654114	-0.6128131151199341
sub-97	1	3	47	50	10	novel_2	passive	none	0	0	0	0	0	0	same	3000	3000	0	1000	500	8000	378000	386000	False	0	1	polycubes_stim050_2_2_2_4.obj	polycubes_stim050_2_2_2_4.obj	ordered	True	500	-0.2310848236083984	-0.0302162207663059	0.2738170325756073
sub-97	1	3	48	99	10	trained	passive	none	0	0	0	150	-150	-1	mirror	3000	3000	0	1000	500	8000	386000	394000	False	0	1	polycubes_stim099_2_2_4_2.obj	polycubes_stim099_2_2_4_2.obj	ordered	True	500	-0.4582886397838592	0.1635596603155136	0.2269802987575531
