sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angular_disparity	signed_angle	direction	same_mirror	stim1_dur_ms	stim2_dur_ms	response_window_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-97	1	4	1	38	10	novel_3	passive	none	0	0	0	100	-100	-1	same	3000	3000	0	1000	500	8000	0	8000	False	0	1	polycubes_stim038_3_2_2_3.obj	polycubes_stim038_3_2_2_3.obj	ordered	True	500	-0.1652598679065704	-0.1828604638576507	0.4238636791706085
sub-97	1	4	2	15	9	trained	passive	none	0	0	0	150	150	1	same	3000	3000	0	1000	500	8000	8000	16000	False	0	1	polycubes_stim015_2_2_3_2.obj	polycubes_stim015_2_2_3_2.obj	ordered	True	500	-0.16619773209095	-0.2325808256864547	0.4951167106628418
sub-97	1	4	3	114	12	novel_3	passive	none	0	0	0	50	50	1	same	3000	3000	0	1000	500	8000	16000	24000	False	0	1	polycubes_stim114_2_4_3_3.obj	polycubes_stim114_2_4_3_3.obj	ordered	True	500	0.3063069581985473	-0.4942117929458618	0.3926141858100891
sub-97	1	4	4	171	12	trained	passive	none	0	0	0	50	-50	-1	same	3000	3000	0	1000	500	8000	24000	32000	False	0	1	polycubes_stim171_4_2_2_4.obj	polycubes_stim171_4_2_2_4.obj	ordered	True	500	0.5744391083717346	-0.2319884449243545	-0.2463578581809997
sub-97	1	4	5	76	11	trained	passive	none	0	0	0	50	50	1	same	3000	3000	0	1000	500	8000	32000	40000	False	0	1	polycubes_stim076_3_2_2_4.obj	polycubes_stim076_3_2_2_4.obj	ordered	True	500	0.642848014831543	0.0388376861810684	-0.6977728009223938
sub-97	1	4	6	86	11	trained	passive	none	0	0	0	150	-150	-1	mirror	3000	3000	0	1000	500	8000	40000	48000	False	0	1	polycubes_stim086_2_4_3_2.obj	polycubes_stim086_2_4_3_2.obj	ordered	True	500	0.1442571431398391	0.074870079755783	-0.250139445066452
sub-97	1	4	7	93	10	trained	passive	none	0	0	0	150	-150	-1	same	3000	3000	0	1000	500	8000	48000	56000	False	0	1	polycubes_stim093_2_4_2_2.obj	polycubes_stim093_2_4_2_2.obj	ordered	True	500	-0.119750864803791	0.3353261649608612	-0.3544720411300659
sub-97	1	4	8	161	11	novel_3	passive	none	0	0	0	100	100	1	mirror	3000	3000	0	1000	500	8000	56000	64000	False	0	1	polycubes_stim161_2_3_4_2.obj	polycubes_stim161_2_3_4_2.obj	ordered	True	500	0.2878263294696808	0.1538728028535843	-0.5054354071617126
sub-97	1	4	9	186	12	trained	passive	none	0	0	0	100	100	1	same	3000	3000	0	1000	500	8000	64000	72000	False	0	1	polycubes_stim186_4_2_2_4.obj	polycubes_stim186_4_2_2_4.obj	ordered	True	500	-0.8688510060310364	0.2850054502487182	0.4657923579216003
sub-97	1	4	10	57	10	novel_3	passive	none	0	0	0	0	0	0	same	3000	3000	0	1000	500	8000	72000	80000	False	0	1	polycubes_stim057_3_3_2_2.obj	polycubes_stim057_3_3_2_2.obj	ordered	True	500	-0.3991706073284149	0.4485152065753937	-0.235125795006752
sub-97	1	4	11	84	10	trained	passive	none	0	0	0	50	-50	-1	same	3000	3000	0	1000	500	8000	80000	88000	False	0	1	polycubes_stim084_3_3_2_2.obj	polycubes_stim084_3_3_2_2.obj	ordered	True	500	0.5261316299438477	-0.0785209983587265	-0.4150861799716949
sub-97	1	4	12	218	12	trained	passive	none	0	0	0	0	0	0	same	3000	3000	0	1000	500	8000	88000	96000	False	0	1	polycubes_stim218_4_3_3_2.obj	polycubes_stim218_4_3_3_2.obj	ordered	True	500	-0.6466888785362244	-0.102816641330719	0.7920936346054077
sub-97	1	4	13	72	11	trained	passive	none	0	0	0	100	-100	-1	mirror	3000	3000	0	1000	500	8000	96000	104000	False	0	1	polycubes_stim072_3_4_2_2.obj	polycubes_stim072_3_4_2_2.obj	ordered	True	500	0.5510143637657166	0.0584829151630401	-0.6337217092514038
sub-97	1	4	14	113	10	novel_3	passive	none	0	0	0	100	-100	-1	mirror	3000	3000	0	1000	500	8000	104000	112000	False	0	1	polycubes_stim113_2_3_2_3.obj	polycubes_stim113_2_3_2_3.obj	ordered	True	500	0.0936450660228729	0.1901207268238067	-0.3625164628028869
sub-97	1	4	15	136	11	novel_3	passive	none	0	0	0	150	150	1	mirror	3000	3000	0	1000	500	8000	112000	120000	False	0	1	polycubes_stim136_2_2_3_4.obj	polycubes_stim136_2_2_3_4.obj	ordered	True	500	-0.0525573939085006	-0.199333906173706	0.3344581723213196
sub-97	1	4	16	202	12	trained	passive	none	0	0	0	0	0	0	mirror	3000	3000	0	1000	500	8000	120000	128000	False	0	1	polycubes_stim202_4_2_4_2.obj	polycubes_stim202_4_2_4_2.obj	ordered	True	500	0.2247802317142486	-0.0331270992755889	-0.1779314279556274
sub-97	1	4	17	61	9	novel_3	passive	none	0	0	0	100	100	1	same	3000	3000	0	1000	500	8000	128000	136000	False	0	1	polycubes_stim061_2_2_2_3.obj	polycubes_stim061_2_2_2_3.obj	ordered	True	500	0.2438110709190368	-0.1792860478162765	0.0097377225756645
sub-97	1	4	18	147	12	novel_3	passive	none	0	0	0	50	50	1	mirror	3000	3000	0	1000	500	8000	136000	144000	False	0	1	polycubes_stim147_2_3_4_3.obj	polycubes_stim147_2_3_4_3.obj	ordered	True	500	-0.4951731562614441	0.5604301691055298	-0.2973949313163757
sub-97	1	4	19	210	11	novel_3	passive	none	0	0	0	0	0	0	same	3000	3000	0	1000	500	8000	144000	152000	False	0	1	polycubes_stim210_2_3_3_3.obj	polycubes_stim210_2_3_3_3.obj	ordered	True	500	0.0803716778755188	-0.6903956532478333	0.8959954977035522
sub-97	1	4	20	52	9	novel_3	passive	none	0	0	0	50	50	1	same	3000	3000	0	1000	500	8000	152000	160000	True	5000	1	polycubes_stim052_2_3_2_2.obj	polycubes_stim052_2_3_2_2.obj	ordered	True	500	0.1407453715801239	-0.1143845692276954	0.0210188552737236
sub-97	1	4	21	27	11	trained	passive	none	0	0	0	0	0	0	same	3000	3000	0	1000	500	8000	165000	173000	False	0	1	polycubes_stim027_2_4_3_2.obj	polycubes_stim027_2_4_3_2.obj	ordered	True	500	-0.1286996304988861	-0.4534026086330414	0.7699078917503357
sub-97	1	4	22	138	11	novel_3	passive	none	0	0	0	150	150	1	same	3000	3000	0	1000	500	8000	173000	181000	False	0	1	polycubes_stim138_2_4_3_2.obj	polycubes_stim138_2_4_3_2.obj	ordered	True	500	0.6597450971603394	-0.2427046597003936	-0.3165088593959808
sub-97	1	4	23	188	12	novel_3	passive	none	0	0	0	0	0	0	mirror	3000	3000	0	1000	500	8000	181000	189000	False	0	1	polycubes_stim188_4_2_4_2.obj	polycubes_stim188_4_2_4_2.obj	ordered	True	500	-0.3140657544136047	0.3025632500648498	-0.1138233765959739
sub-97	1	4	24	54	9	novel_3	passive	none	0	0	0	50	-50	-1	mirror	3000	3000	0	1000	500	8000	189000	197000	False	0	1	polycubes_stim054_2_3_2_2.obj	polycubes_stim054_2_3_2_2.obj	ordered	True	500	0.1058047115802764	-0.2075404822826385	0.1877019107341766
sub-97	1	4	25	193	12	novel_3	passive	none	0	0	0	0	0	0	same	3000	3000	0	1000	500	8000	197000	205000	False	0	1	polycubes_stim193_2_3_4_3.obj	polycubes_stim193_2_3_4_3.obj	ordered	True	500	0.1088163405656814	0.2050309926271438	-0.3987740278244018
sub-97	1	4	26	151	12	trained	passive	none	0	0	0	0	0	0	same	3000	3000	0	1000	500	8000	205000	213000	False	0	1	polycubes_stim151_3_4_3_2.obj	polycubes_stim151_3_4_3_2.obj	ordered	True	500	-0.5611218810081482	0.0929202288389206	0.4297128319740295
sub-97	1	4	27	98	11	trained	passive	none	0	0	0	50	-50	-1	mirror	3000	3000	0	1000	500	8000	213000	221000	False	0	1	polycubes_stim098_2_3_2_4.obj	polycubes_stim098_2_3_2_4.obj	ordered	True	500	-0.2669175267219543	0.5305414795875549	-0.4833815991878509
sub-97	1	4	28	8	9	trained	passive	none	0	0	0	0	0	0	mirror	3000	3000	0	1000	500	8000	221000	229000	False	0	1	polycubes_stim008_2_2_3_2.obj	polycubes_stim008_2_2_3_2.obj	ordered	True	500	0.0716556161642074	0.3407922983169555	-0.5536088347434998
sub-97	1	4	29	48	9	trained	passive	none	0	0	0	50	50	1	mirror	3000	3000	0	1000	500	8000	229000	237000	False	0	1	polycubes_stim048_2_2_3_2.obj	polycubes_stim048_2_2_3_2.obj	ordered	True	500	0.4931648075580597	-0.5191960334777832	0.2410894185304641
sub-97	1	4	30	31	10	novel_3	passive	none	0	0	0	150	-150	-1	mirror	3000	3000	0	1000	500	8000	237000	245000	False	0	1	polycubes_stim031_2_4_2_2.obj	polycubes_stim031_2_4_2_2.obj	ordered	True	500	-0.1757896542549133	-0.1739447116851806	0.4217846989631653
sub-97	1	4	31	137	12	novel_3	passive	none	0	0	0	100	100	1	mirror	3000	3000	0	1000	500	8000	245000	253000	False	0	1	polycubes_stim137_4_2_3_3.obj	polycubes_stim137_4_2_3_3.obj	ordered	True	500	-0.2218942791223526	0.3425996005535126	-0.2626148462295532
sub-97	1	4	32	85	10	trained	passive	none	0	0	0	100	-100	-1	mirror	3000	3000	0	1000	500	8000	253000	261000	False	0	1	polycubes_stim085_2_2_3_3.obj	polycubes_stim085_2_2_3_3.obj	ordered	True	500	-0.2802347540855407	0.1019951701164245	0.1359917819499969
sub-97	1	4	33	109	11	novel_3	passive	none	0	0	0	150	150	1	mirror	3000	3000	0	1000	500	8000	261000	269000	False	0	1	polycubes_stim109_3_4_2_2.obj	polycubes_stim109_3_4_2_2.obj	ordered	True	500	-0.1488200426101684	0.2489512264728546	-0.2032502293586731
sub-97	1	4	34	24	11	novel_3	passive	none	0	0	0	50	-50	-1	same	3000	3000	0	1000	500	8000	269000	277000	False	0	1	polycubes_stim024_2_4_2_3.obj	polycubes_stim024_2_4_2_3.obj	ordered	True	500	-0.0618884786963462	-0.0488393045961856	0.130957692861557
sub-97	1	4	35	189	11	trained	passive	none	0	0	0	50	50	1	mirror	3000	3000	0	1000	500	8000	277000	285000	False	0	1	polycubes_stim189_2_4_3_2.obj	polycubes_stim189_2_4_3_2.obj	ordered	True	500	0.8328994512557983	-0.6260904669761658	0.0525263547897338
sub-97	1	4	36	11	9	trained	passive	none	0	0	0	100	-100	-1	same	3000	3000	0	1000	500	8000	285000	293000	False	0	1	polycubes_stim011_2_2_2_3.obj	polycubes_stim011_2_2_2_3.obj	ordered	True	500	-0.3758445382118225	0.2439963817596435	0.0307815074920654
sub-97	1	4	37	6	9	novel_3	passive	none	0	0	0	150	-150	-1	same	3000	3000	0	1000	500	8000	293000	301000	False	0	1	polycubes_stim006_3_2_2_2.obj	polycubes_stim006_3_2_2_2.obj	ordered	True	500	0.3620479106903076	0.2235793173313141	-0.6782369017601013
sub-97	1	4	38	131	11	novel_3	passive	none	0	0	0	100	-100	-1	same	3000	3000	0	1000	500	8000	301000	309000	False	0	1	polycubes_stim131_4_2_3_2.obj	polycubes_stim131_4_2_3_2.obj	ordered	True	500	-0.0269109010696411	-0.3868694901466369	0.5740270614624023
sub-97	1	4	39	122	12	novel_3	passive	none	0	0	0	50	-50	-1	mirror	3000	3000	0	1000	500	8000	309000	317000	False	0	1	polycubes_stim122_4_2_4_2.obj	polycubes_stim122_4_2_4_2.obj	ordered	True	500	0.3069212734699249	0.0406883247196674	-0.3644632697105407
sub-97	1	4	40	157	11	trained	passive	none	0	0	0	0	0	0	mirror	3000	3000	0	1000	500	8000	317000	325000	True	5000	1	polycubes_stim157_2_4_3_2.obj	polycubes_stim157_2_4_3_2.obj	ordered	True	500	-0.3224647939205169	0.4587445855140686	-0.3262981474399566
sub-97	1	4	41	159	12	novel_3	passive	none	0	0	0	0	0	0	mirror	3000	3000	0	1000	500	8000	330000	338000	False	0	1	polycubes_stim159_2_3_4_3.obj	polycubes_stim159_2_3_4_3.obj	ordered	True	500	-0.2200651466846466	0.0915115922689437	0.090648166835308
sub-97	1	4	42	142	11	trained	passive	none	0	0	0	100	100	1	same	3000	3000	0	1000	500	8000	338000	346000	False	0	1	polycubes_stim142_3_2_3_3.obj	polycubes_stim142_3_2_3_3.obj	ordered	True	500	0.2793138027191162	-0.0373679734766483	-0.226467490196228
sub-97	1	4	43	158	12	trained	passive	none	0	0	0	100	100	1	mirror	3000	3000	0	1000	500	8000	346000	354000	False	0	1	polycubes_stim158_2_2_4_4.obj	polycubes_stim158_2_2_4_4.obj	ordered	True	500	-0.1354159712791443	-0.1448497176170349	0.3402644693851471
sub-97	1	4	44	185	12	novel_3	passive	none	0	0	0	0	0	0	mirror	3000	3000	0	1000	500	8000	354000	362000	False	0	1	polycubes_stim185_2_4_3_3.obj	polycubes_stim185_2_4_3_3.obj	ordered	True	500	0.5964540243148804	-0.1956858485937118	-0.3197124004364013
sub-97	1	4	45	176	12	novel_3	passive	none	0	0	0	150	150	1	same	3000	3000	0	1000	500	8000	362000	370000	False	0	1	polycubes_stim176_3_2_3_4.obj	polycubes_stim176_3_2_3_4.obj	ordered	True	500	-0.6371347904205322	-0.1560458242893219	0.8578169345855713
